#TITLE =Emissivity of a Black Plastic Box Top
#MEMO =black surface of comtainer box for labsphere gold standard,meas. on 9/26/96
#DATATYPE = DIRECTIONAL HEMISPHERICAL EMISSIVITY SPECTRUM 
#ORIGIN = MODIS GROUP OF ICESS, UCSB
#PI = ZHENGMING WAN
#EMAIL: wan@icess.ucsb.edu
#INSTITUTE FOR COMPUTATIONAL EARTH SCIENCE SYSTEM
#OPERATOR = YULIN ZHANG
#UNIVERSITY OF CALIFORNIA, SANTA BARBARA
#DATE = 0/0/0
#TIME = 0:0
#SPECTROMETER = TIR SPECTROMETER MODEL MIDAC M2510-C
#XUNITS = 1/CM
#YUNITS = ABSOLUTE EMISSIVITY
#FIRSTX = 686.869
#LASTX = 2998.3
#NPOINTS = 600
#DELTAX = 3.85882
#CLASS = FTIR
#FILE NAME:W_BOX
#XYDATA=
#X(Micrometer)  #X(cm-1)        #Yvalue
9.8911          1011.01         .940817
9.85349         1014.87         .940744
9.81616         1018.73         .940041
9.77912         1022.59         .941116
9.74236         1026.44         .943904
9.70587         1030.3          .942672
9.66965         1034.16         .939949
9.63371         1038.02         .939033
9.59803         1041.88         .938367
9.56261         1045.74         .939225
9.52745         1049.6          .94151
9.49255         1053.46         .94098
9.45791         1057.32         .942535
9.42352         1061.17         .941125
9.38937         1065.03         .944082
9.35548         1068.89         .942992
9.32182         1072.75         .940591
9.28841         1076.61         .942968
9.25524         1080.47         .939138
9.2223          1084.33         .939183
9.1896          1088.19         .942188
9.15713         1092.04         .940434
9.12488         1095.9          .939637
9.09287         1099.76         .939941
9.06107         1103.62         .940531
9.0295          1107.48         .938154
8.99815         1111.34         .940458
8.96701         1115.2          .939162
8.93609         1119.06         .936645
8.90538         1122.91         .938784
8.87489         1126.77         .937289
8.8446          1130.63         .938431
8.81451         1134.49         .93679
8.78463         1138.35         .938339
8.75496         1142.21         .938888
8.72548         1146.07         .939001
8.6962          1149.93         .941889
8.66711         1153.79         .941596
8.63822         1157.64         .942424
8.60952         1161.5          .940695
8.58102         1165.36         .94357
8.5527          1169.22         .943187
8.52456         1173.08         .943582
8.49661         1176.94         .942192
8.46885         1180.8          .943644
8.44126         1184.66         .945696
8.41385         1188.51         .942704
8.38662         1192.37         .942418
8.35957         1196.23         .943176
8.33269         1200.09         .941092
8.30598         1203.95         .942593
8.27945         1207.81         .939608
8.25308         1211.67         .941332
8.22688         1215.53         .940274
8.20084         1219.39         .940476
8.17497         1223.24         .939854
8.14927         1227.1          .941596
8.12372         1230.96         .940785
8.09833         1234.82         .940692
8.07311         1238.68         .940481
8.04803         1242.54         .940694
8.02312         1246.4          .939705
7.99835         1250.26         .940631
7.97374         1254.11         .939878
7.94929         1257.97         .940808
7.92498         1261.83         .940364
7.90081         1265.69         .940397
7.8768          1269.55         .941739
7.85293         1273.41         .940166
7.82921         1277.27         .941157
7.80562         1281.13         .942345
7.78218         1284.99         .941843
7.75888         1288.84         .942185
7.73572         1292.7          .942663
7.7127          1296.56         .943398
7.68981         1300.42         .943464
7.66706         1304.28         .943395
7.64445         1308.14         .943521
7.62196         1312            .94473
7.59961         1315.86         .943398
7.57739         1319.71         .943122
7.5553          1323.57         .942886
7.53333         1327.43         .942509
7.5115          1331.29         .941427
7.48979         1335.15         .941663
7.4682          1339.01         .943252
7.44674         1342.87         .943913
7.42541         1346.73         .943189
7.40419         1350.59         .942981
7.3831          1354.44         .942352
7.36212         1358.3          .944102
7.34127         1362.16         .944879
7.32053         1366.02         .943929
7.29991         1369.88         .945507
7.2794          1373.74         .943424
7.25901         1377.6          .942863
7.23873         1381.46         .941309
7.21857         1385.31         .94368
7.19852         1389.17         .941885
7.17858         1393.03         .939353
7.15875         1396.89         .938054
7.13903         1400.75         .939405
7.11941         1404.61         .938006
7.09991         1408.47         .938595
7.08051         1412.33         .939593
7.06122         1416.19         .938907
7.04203         1420.04         .937681
7.02295         1423.9          .938474
7.00396         1427.76         .938393
6.98509         1431.62         .940887
6.96631         1435.48         .942055
6.94763         1439.34         .945587
6.92906         1443.2          .945458
6.91058         1447.06         .945354
6.8922          1450.91         .94849
6.87392         1454.77         .94801
6.85573         1458.63         .945612
6.83764         1462.49         .943884
6.81965         1466.35         .941478
6.80175         1470.21         .942912
6.78394         1474.07         .945349
6.76623         1477.93         .941307
6.74861         1481.79         .94138
6.73108         1485.64         .943719
6.71364         1489.5          .946443
6.6963          1493.36         .947463
6.67904         1497.22         .943441
6.66187         1501.08         .941415
6.64479         1504.94         .944555
6.62779         1508.8          .941032
6.61088         1512.66         .941542
6.59406         1516.51         .94031
6.57733         1520.37         .938423
6.56068         1524.23         .937777
6.54411         1528.09         .931389
6.52762         1531.95         .934558
6.51122         1535.81         .935961
6.4949          1539.67         .933035
6.47867         1543.53         .937765
6.46251         1547.38         .937522
6.44644         1551.24         .933284
6.43044         1555.1          .937408
6.41452         1558.96         .937137
6.39868         1562.82         .936746
6.38292         1566.68         .941043
6.36724         1570.54         .938772
6.35163         1574.4          .941471
6.3361          1578.26         .940575
6.32065         1582.11         .942743
6.30527         1585.97         .943148
6.28997         1589.83         .941391
6.27474         1593.69         .941406
6.25958         1597.55         .944846
6.2445          1601.41         .945412
6.22949         1605.27         .940466
6.21455         1609.13         .938951
6.19968         1612.98         .938347
6.18489         1616.84         .937583
6.17016         1620.7          .939016
6.1555          1624.56         .938099
6.14092         1628.42         .935697
6.1264          1632.28         .936081
6.11195         1636.14         .9341
6.09757         1640            .935438
6.08326         1643.86         .934849
6.06901         1647.71         .932027
6.05483         1651.57         .93471
6.04072         1655.43         .936908
6.02667         1659.29         .933738
6.01268         1663.15         .936319
5.99877         1667.01         .937864
5.98491         1670.87         .935383
5.97112         1674.73         .934104
5.9574          1678.58         .937643
5.94373         1682.44         .937315
5.93013         1686.3          .937046
5.91659         1690.16         .934628
5.90311         1694.02         .936394
5.8897          1697.88         .93811
5.87634         1701.74         .936911
5.86305         1705.6          .934082
5.84981         1709.46         .933601
5.83664         1713.31         .937212
5.82352         1717.17         .938247
5.81046         1721.03         .935225
5.79746         1724.89         .932633
5.78452         1728.75         .934738
5.77164         1732.61         .938295
5.75882         1736.47         .938017
5.74605         1740.33         .942292
5.73333         1744.18         .937764
5.72068         1748.04         .93737
5.70808         1751.9          .938235
5.69553         1755.76         .939395
5.68304         1759.62         .936361
5.67061         1763.48         .938516
5.65822         1767.34         .937093
5.6459          1771.2          .935055
5.63362         1775.06         .936994
5.6214          1778.91         .937473
5.60924         1782.77         .935292
5.59712         1786.63         .935275
5.58506         1790.49         .935898
5.57305         1794.35         .935327
5.56109         1798.21         .937121
5.54918         1802.07         .934811
5.53732         1805.93         .934458
5.52552         1809.78         .932659
5.51376         1813.64         .935245
5.50205         1817.5          .934293
5.4904          1821.36         .935351
5.47879         1825.22         .932912
5.46723         1829.08         .934626
5.45572         1832.94         .932677
5.44426         1836.8          .932629
5.43284         1840.66         .935372
5.42148         1844.51         .933889
5.41016         1848.37         .935125
5.39889         1852.23         .937787
5.38766         1856.09         .937571
5.37649         1859.95         .938549
5.36536         1863.81         .940101
5.35427         1867.67         .940064
5.34323         1871.53         .940241
5.33224         1875.38         .93997
5.32129         1879.24         .942015
5.31038         1883.1          .941469
5.29952         1886.96         .942094
5.28871         1890.82         .939219
5.27794         1894.68         .94144
5.26721         1898.54         .943577
5.25652         1902.4          .94085
5.24588         1906.25         .939635
5.23529         1910.11         .939697
5.22473         1913.97         .941183
5.21422         1917.83         .939515
5.20375         1921.69         .9394
5.19332         1925.55         .940326
5.18293         1929.41         .940506
5.17259         1933.27         .942468
5.16228         1937.13         .940639
5.15202         1940.98         .941109
5.1418          1944.84         .943014
5.13162         1948.7          .942105
5.12148         1952.56         .942471
5.11137         1956.42         .942137
5.10131         1960.28         .942071
5.09129         1964.14         .94103
5.08131         1968            .940504
5.07136         1971.85         .938153
5.06146         1975.71         .938388
5.05159         1979.57         .938544
5.04176         1983.43         .937244
5.03197         1987.29         .937279
5.02222         1991.15         .939912
5.01251         1995.01         .939853
5.00283         1998.87         .939491
4.99319         2002.73         .939144
4.98359         2006.58         .939113
4.97402         2010.44         .940804
4.9645          2014.3          .941017
4.955           2018.16         .939542
4.94555         2022.02         .941351
4.93613         2025.88         .938485
4.92674         2029.74         .937464
4.91739         2033.6          .938814
4.90808         2037.45         .939028
4.8988          2041.31         .938315
4.88956         2045.17         .939044
4.88035         2049.03         .938574
4.87118         2052.89         .937703
4.86204         2056.75         .936936
4.85293         2060.61         .937597
4.84386         2064.47         .936528
4.83483         2068.33         .93845
4.82582         2072.18         .939615
4.81685         2076.04         .939808
4.80792         2079.9          .939045
4.79901         2083.76         .93896
4.79014         2087.62         .939575
4.7813          2091.48         .936585
4.7725          2095.34         .938758
4.76373         2099.2          .938128
4.75498         2103.05         .939791
4.74628         2106.91         .939024
4.7376          2110.77         .938868
4.72895         2114.63         .938322
4.72034         2118.49         .938672
4.71176         2122.35         .937219
4.70321         2126.21         .937169
4.69469         2130.07         .937887
4.6862          2133.93         .936976
4.67774         2137.78         .935642
4.66931         2141.64         .935886
4.66091         2145.5          .936011
4.65254         2149.36         .935512
4.64421         2153.22         .936256
4.6359          2157.08         .935522
4.62762         2160.94         .935834
4.61937         2164.8          .935661
4.61115         2168.65         .938432
4.60296         2172.51         .936607
4.5948          2176.37         .936089
4.58667         2180.23         .938108
4.57856         2184.09         .935697
4.57049         2187.95         .935036
4.56244         2191.81         .938399
4.55442         2195.67         .936703
4.54643         2199.53         .937684
4.53847         2203.38         .938462
4.53054         2207.24         .936331
4.52263         2211.1          .934855
4.51475         2214.96         .932963
4.5069          2218.82         .933656
4.49907         2222.68         .934835
4.49128         2226.54         .935385
4.48351         2230.4          .934503
4.47576         2234.25         .933369
4.46805         2238.11         .936352
4.46036         2241.97         .937151
4.45269         2245.83         .935871
4.44505         2249.69         .936009
4.43744         2253.55         .93435
4.42986         2257.41         .933545
4.4223          2261.27         .934078
4.41476         2265.13         .935071
4.40726         2268.98         .933278
4.39977         2272.84         .933703
4.39232         2276.7          .9371
4.38488         2280.56         .93343
4.37748         2284.42         .935111
4.3701          2288.28         .93709
4.36274         2292.14         .933955
4.35541         2296            .934653
4.3481          2299.85         .937204
4.34082         2303.71         .935863
4.33356         2307.57         .934689
4.32632         2311.43         .939397
4.31911         2315.29         .938134
4.31192         2319.15         .932883
4.30476         2323.01         .938733
4.29762         2326.87         .932965
4.29051         2330.72         .934034
4.28342         2334.58         .935588
4.27635         2338.44         .934692
4.2693          2342.3          .929034
4.26228         2346.16         .931283
4.25528         2350.02         .930536
4.24831         2353.88         .9317
4.24135         2357.74         .934362
4.23442         2361.6          .942193
4.22751         2365.45         .938014
4.22063         2369.31         .944511
4.21377         2373.17         .940952
4.20693         2377.03         .936904
4.20011         2380.89         .939154
4.19331         2384.75         .93947
4.18654         2388.61         .941725
4.17978         2392.47         .943944
4.17305         2396.32         .940463
4.16635         2400.18         .937052
4.15966         2404.04         .939562
4.15299         2407.9          .940757
4.14635         2411.76         .940442
4.13972         2415.62         .937923
4.13312         2419.48         .93953
4.12654         2423.34         .943128
4.11998         2427.2          .941063
4.11344         2431.05         .938609
4.10692         2434.91         .939743
4.10042         2438.77         .941684
4.09394         2442.63         .940147
4.08749         2446.49         .939913
4.08105         2450.35         .943098
4.07463         2454.21         .94272
4.06824         2458.07         .938733
4.06186         2461.92         .938974
4.0555          2465.78         .94259
4.04917         2469.64         .942213
4.04285         2473.5          .941372
4.03655         2477.36         .940231
4.03027         2481.22         .939057
4.02402         2485.08         .94022
4.01778         2488.94         .940025
4.01156         2492.8          .939856
4.00536         2496.65         .939995
3.99918         2500.51         .936928
3.99301         2504.37         .939148
3.98687         2508.23         .937777
3.98075         2512.09         .940999
3.97464         2515.95         .938889
3.96856         2519.81         .941599
3.96249         2523.67         .943013
3.95644         2527.52         .938425
3.95041         2531.38         .939265
3.94439         2535.24         .94107
3.9384          2539.1          .942563
3.93242         2542.96         .942456
3.92646         2546.82         .941877
3.92052         2550.68         .942215
3.9146          2554.54         .94446
3.9087          2558.4          .941345
3.90281         2562.25         .944855
3.89694         2566.11         .941961
3.89109         2569.97         .93953
3.88526         2573.83         .941525
3.87944         2577.69         .940622
3.87364         2581.55         .941637
3.86786         2585.41         .941763
3.8621          2589.27         .941111
3.85635         2593.12         .938659
3.85062         2596.98         .938739
3.84491         2600.84         .941452
3.83921         2604.7          .94064
3.83353         2608.56         .938918
3.82787         2612.42         .941997
3.82222         2616.28         .94085
3.81659         2620.14         .938954
3.81098         2624            .93906
3.80538         2627.85         .942096
3.7998          2631.71         .939589
3.79424         2635.57         .940866
3.78869         2639.43         .942069
3.78316         2643.29         .941785
3.77765         2647.15         .941566
3.77215         2651.01         .939542
3.76667         2654.87         .939011
3.7612          2658.72         .939328
3.75575         2662.58         .940061
3.75031         2666.44         .941713
3.74489         2670.3          .937463
3.73949         2674.16         .939777
3.7341          2678.02         .937709
3.72873         2681.88         .940882
3.72337         2685.74         .938512
3.71803         2689.59         .939794
3.7127          2693.45         .942756
3.70739         2697.31         .943645
3.7021          2701.17         .939647
3.69681         2705.03         .939943
3.69155         2708.89         .943285
3.6863          2712.75         .941721
3.68106         2716.61         .940363
3.67584         2720.47         .941038
3.67063         2724.32         .941391
3.66544         2728.18         .939742
3.66026         2732.04         .936918
3.6551          2735.9          .938851
3.64995         2739.76         .937792
3.64482         2743.62         .938712
3.6397          2747.48         .93805
3.6346          2751.34         .935293
3.6295          2755.19         .939274
3.62443         2759.05         .936034
3.61937         2762.91         .940125
3.61432         2766.77         .938298
3.60928         2770.63         .939644
3.60427         2774.49         .939783
3.59926         2778.35         .938713
3.59427         2782.21         .935925
3.58929         2786.07         .936709
3.58432         2789.92         .938019
3.57937         2793.78         .939553
3.57444         2797.64         .938879
3.56951         2801.5          .936341
3.5646          2805.36         .938004
3.55971         2809.22         .941056
3.55482         2813.08         .937214
3.54995         2816.94         .939129
3.5451          2820.79         .936029
3.54025         2824.65         .939654
3.53543         2828.51         .9362
3.53061         2832.37         .936881
3.5258          2836.23         .938082
3.52101         2840.09         .943149
3.51624         2843.95         .940432
3.51147         2847.81         .944755
3.50672         2851.67         .94526
3.50198         2855.52         .94908
3.49726         2859.38         .947121
3.49254         2863.24         .9458
3.48784         2867.1          .945019
3.48315         2870.96         .944338
3.47848         2874.82         .939186
3.47382         2878.68         .941248
3.46917         2882.54         .940629
3.46453         2886.39         .936866
3.4599          2890.25         .939363
3.45529         2894.11         .939405
3.45069         2897.97         .931852
3.4461          2901.83         .941758
3.44152         2905.69         .93764
3.43696         2909.55         .939957
3.43241         2913.41         .941928
3.42787         2917.27         .942234
3.42334         2921.12         .948442
3.41882         2924.98         .950174
3.41432         2928.84         .947122
3.40982         2932.7          .945199
3.40534         2936.56         .953084
3.40087         2940.42         .95108
3.39642         2944.28         .947033
3.39197         2948.14         .948252
3.38754         2951.99         .943915
3.38312         2955.85         .944307
3.3787          2959.71         .941819
3.37431         2963.57         .940788
3.36992         2967.43         .93814
3.36554         2971.29         .939171
3.36118         2975.15         .939701
3.35682         2979.01         .934271
3.35248         2982.87         .939044
3.34815         2986.72         .933308
3.34383         2990.58         .936668
3.33952         2994.44         .940504
3.33522         2998.3          .938495
