#TITLE =U.S. Tile (2pc)
#DATATYPE = DIRECTIONAL HEMISPHERICAL EMISSIVITY SPECTRUM 
#ORIGIN = MODIS GROUP OF ICESS, UCSB
#PI = ZHENGMING WAN
#EMAIL: wan@icess.ucsb.edu
#INSTITUTE FOR COMPUTATIONAL EARTH SCIENCE SYSTEM
#UNIVERSITY OF CALIFORNIA, SANTA BARBARA
#OPERATOR = YULIN ZHANG
#DATE = 0/0/0
#TIME = 0:0
#SPECTROMETER = TIR SPECTROMETER MODEL MIDAC M2510-C
#XUNITS = 1/CM
#YUNITS = ABSOLUTE EMISSIVITY
#FIRSTX = 686.869
#LASTX = 2998.3
#NPOINTS = 600
#DELTAX = 3.85882
#CLASS = FTIR
#FILE NAME:23
#XYDATA=
#X(Micrometer)  #X(cm-1)        #Yvalue
9.49255         1053.46         .894591
9.45791         1057.32         .898409
9.42352         1061.17         .895899
9.38937         1065.03         .898037
9.35548         1068.89         .896817
9.32182         1072.75         .89892
9.28841         1076.61         .899289
9.25524         1080.47         .898453
9.2223          1084.33         .901066
9.1896          1088.19         .900816
9.15713         1092.04         .901409
9.12488         1095.9          .903437
9.09287         1099.76         .905338
9.06107         1103.62         .905623
9.0295          1107.48         .906441
8.99815         1111.34         .909001
8.96701         1115.2          .910995
8.93609         1119.06         .912933
8.90538         1122.91         .916844
8.87489         1126.77         .918005
8.8446          1130.63         .92226
8.81451         1134.49         .924082
8.78463         1138.35         .925726
8.75496         1142.21         .931015
8.72548         1146.07         .931786
8.6962          1149.93         .933584
8.66711         1153.79         .936027
8.63822         1157.64         .938933
8.60952         1161.5          .93997
8.58102         1165.36         .939372
8.5527          1169.22         .938555
8.52456         1173.08         .940974
8.49661         1176.94         .941857
8.46885         1180.8          .943817
8.44126         1184.66         .943976
8.41385         1188.51         .946591
8.38662         1192.37         .947477
8.35957         1196.23         .951124
8.33269         1200.09         .953547
8.30598         1203.95         .954147
8.27945         1207.81         .956935
8.25308         1211.67         .958265
8.22688         1215.53         .961565
8.20084         1219.39         .963228
8.17497         1223.24         .965589
8.14927         1227.1          .968856
8.12372         1230.96         .971881
8.09833         1234.82         .97137
8.07311         1238.68         .973481
8.04803         1242.54         .974938
8.02312         1246.4          .975706
7.99835         1250.26         .97545
7.97374         1254.11         .974095
7.94929         1257.97         .974537
7.92498         1261.83         .975216
7.90081         1265.69         .975683
7.8768          1269.55         .976838
7.85293         1273.41         .974828
7.82921         1277.27         .97547
7.80562         1281.13         .975034
7.78218         1284.99         .974786
7.75888         1288.84         .974788
7.73572         1292.7          .974562
7.7127          1296.56         .974577
7.68981         1300.42         .974265
7.66706         1304.28         .974603
7.64445         1308.14         .974625
7.62196         1312            .974445
7.59961         1315.86         .973202
7.57739         1319.71         .970642
7.5553          1323.57         .972371
7.53333         1327.43         .972088
7.5115          1331.29         .970071
7.48979         1335.15         .971009
7.4682          1339.01         .969617
7.44674         1342.87         .969145
7.42541         1346.73         .968291
7.40419         1350.59         .967028
7.3831          1354.44         .967312
7.36212         1358.3          .967128
7.34127         1362.16         .966724
7.32053         1366.02         .965576
7.29991         1369.88         .964348
7.2794          1373.74         .964611
7.25901         1377.6          .961578
7.23873         1381.46         .962242
7.21857         1385.31         .962208
7.19852         1389.17         .958242
7.17858         1393.03         .958827
7.15875         1396.89         .960568
7.13903         1400.75         .960609
7.11941         1404.61         .959336
7.09991         1408.47         .957061
7.08051         1412.33         .960206
7.06122         1416.19         .958722
7.04203         1420.04         .957301
7.02295         1423.9          .958591
7.00396         1427.76         .956607
6.98509         1431.62         .956723
6.96631         1435.48         .955461
6.94763         1439.34         .954159
6.92906         1443.2          .956693
6.91058         1447.06         .955448
6.8922          1450.91         .952973
6.87392         1454.77         .951565
6.85573         1458.63         .95164
6.83764         1462.49         .951447
6.81965         1466.35         .949332
6.80175         1470.21         .950926
6.78394         1474.07         .946345
6.76623         1477.93         .945064
6.74861         1481.79         .945236
6.73108         1485.64         .943805
6.71364         1489.5          .941776
6.6963          1493.36         .942832
6.67904         1497.22         .94587
6.66187         1501.08         .939177
6.64479         1504.94         .936689
6.62779         1508.8          .933272
6.61088         1512.66         .936412
6.59406         1516.51         .933801
6.57733         1520.37         .931847
6.56068         1524.23         .934222
6.54411         1528.09         .934164
6.52762         1531.95         .934306
6.51122         1535.81         .928631
6.4949          1539.67         .927134
6.47867         1543.53         .924578
6.46251         1547.38         .932196
6.44644         1551.24         .932193
6.43044         1555.1          .93448
6.41452         1558.96         .928036
6.39868         1562.82         .930309
6.38292         1566.68         .93322
6.36724         1570.54         .936881
6.35163         1574.4          .936021
6.3361          1578.26         .940413
6.32065         1582.11         .940458
6.30527         1585.97         .943302
6.28997         1589.83         .943187
6.27474         1593.69         .945864
6.25958         1597.55         .94706
6.2445          1601.41         .947088
6.22949         1605.27         .947364
6.21455         1609.13         .948628
6.19968         1612.98         .952548
6.18489         1616.84         .950302
6.17016         1620.7          .949387
6.1555          1624.56         .948991
6.14092         1628.42         .949903
6.1264          1632.28         .948451
6.11195         1636.14         .947277
6.09757         1640            .947889
6.08326         1643.86         .946179
6.06901         1647.71         .947559
6.05483         1651.57         .93999
6.04072         1655.43         .940949
6.02667         1659.29         .944235
6.01268         1663.15         .941393
5.99877         1667.01         .942045
5.98491         1670.87         .940822
5.97112         1674.73         .93881
5.9574          1678.58         .932984
5.94373         1682.44         .932004
5.93013         1686.3          .927667
5.91659         1690.16         .926555
5.90311         1694.02         .921852
5.8897          1697.88         .921091
5.87634         1701.74         .919226
5.86305         1705.6          .918928
5.84981         1709.46         .914837
5.83664         1713.31         .913603
5.82352         1717.17         .913362
5.81046         1721.03         .912892
5.79746         1724.89         .910687
5.78452         1728.75         .910844
5.77164         1732.61         .907856
5.75882         1736.47         .907205
5.74605         1740.33         .906313
5.73333         1744.18         .906342
5.72068         1748.04         .906122
5.70808         1751.9          .901385
5.69553         1755.76         .901731
5.68304         1759.62         .899392
5.67061         1763.48         .90128
5.65822         1767.34         .900597
5.6459          1771.2          .90169
5.63362         1775.06         .902935
5.6214          1778.91         .903009
5.60924         1782.77         .902145
5.59712         1786.63         .902988
5.58506         1790.49         .901814
5.57305         1794.35         .902442
5.56109         1798.21         .902608
5.54918         1802.07         .897184
5.53732         1805.93         .895816
5.52552         1809.78         .892437
5.51376         1813.64         .891737
5.50205         1817.5          .885003
5.4904          1821.36         .881147
5.47879         1825.22         .883857
5.46723         1829.08         .884836
5.45572         1832.94         .885237
5.44426         1836.8          .883215
5.43284         1840.66         .884597
5.42148         1844.51         .886601
5.41016         1848.37         .890277
5.39889         1852.23         .894741
5.38766         1856.09         .898204
5.37649         1859.95         .899003
5.36536         1863.81         .898993
5.35427         1867.67         .899911
5.34323         1871.53         .900043
5.33224         1875.38         .902459
5.32129         1879.24         .899947
5.31038         1883.1          .89929
5.29952         1886.96         .895647
5.28871         1890.82         .892442
5.27794         1894.68         .891129
5.26721         1898.54         .885328
5.25652         1902.4          .881953
5.24588         1906.25         .879366
5.23529         1910.11         .875893
5.22473         1913.97         .873164
5.21422         1917.83         .867922
5.20375         1921.69         .868644
5.19332         1925.55         .865481
5.18293         1929.41         .861655
5.17259         1933.27         .860384
5.16228         1937.13         .860376
5.15202         1940.98         .858508
5.1418          1944.84         .854804
5.13162         1948.7          .85623
5.12148         1952.56         .855112
5.11137         1956.42         .855223
5.10131         1960.28         .85436
5.09129         1964.14         .85235
5.08131         1968            .853434
5.07136         1971.85         .855016
5.06146         1975.71         .852083
5.05159         1979.57         .849734
5.04176         1983.43         .848613
5.03197         1987.29         .848378
5.02222         1991.15         .847798
5.01251         1995.01         .847428
5.00283         1998.87         .844607
4.99319         2002.73         .842944
4.98359         2006.58         .838864
4.97402         2010.44         .836567
4.9645          2014.3          .829475
4.955           2018.16         .824958
4.94555         2022.02         .821261
4.93613         2025.88         .820036
4.92674         2029.74         .816529
4.91739         2033.6          .811658
4.90808         2037.45         .805853
4.8988          2041.31         .799404
4.88956         2045.17         .796364
4.88035         2049.03         .792932
4.87118         2052.89         .788818
4.86204         2056.75         .784357
4.85293         2060.61         .781242
4.84386         2064.47         .780397
4.83483         2068.33         .775684
4.82582         2072.18         .773419
4.81685         2076.04         .769606
4.80792         2079.9          .768246
4.79901         2083.76         .767805
4.79014         2087.62         .767946
4.7813          2091.48         .767222
4.7725          2095.34         .765073
4.76373         2099.2          .763447
4.75498         2103.05         .761872
4.74628         2106.91         .762458
4.7376          2110.77         .762157
4.72895         2114.63         .762557
4.72034         2118.49         .760266
4.71176         2122.35         .758541
4.70321         2126.21         .756216
4.69469         2130.07         .755016
4.6862          2133.93         .754145
4.67774         2137.78         .751197
4.66931         2141.64         .748574
4.66091         2145.5          .747147
4.65254         2149.36         .746637
4.64421         2153.22         .746715
4.6359          2157.08         .741269
4.62762         2160.94         .739335
4.61937         2164.8          .739025
4.61115         2168.65         .734786
4.60296         2172.51         .736183
4.5948          2176.37         .737202
4.58667         2180.23         .732032
4.57856         2184.09         .730961
4.57049         2187.95         .732007
4.56244         2191.81         .727221
4.55442         2195.67         .725435
4.54643         2199.53         .724188
4.53847         2203.38         .72337
4.53054         2207.24         .723261
4.52263         2211.1          .720072
4.51475         2214.96         .72199
4.5069          2218.82         .722869
4.49907         2222.68         .72259
4.49128         2226.54         .724376
4.48351         2230.4          .72215
4.47576         2234.25         .718975
4.46805         2238.11         .716454
4.46036         2241.97         .716168
4.45269         2245.83         .713928
4.44505         2249.69         .710181
4.43744         2253.55         .709141
4.42986         2257.41         .705784
4.4223          2261.27         .703729
4.41476         2265.13         .699938
4.40726         2268.98         .698173
4.39977         2272.84         .694572
4.39232         2276.7          .692643
4.38488         2280.56         .690632
4.37748         2284.42         .685276
4.3701          2288.28         .682506
4.36274         2292.14         .681029
4.35541         2296            .675041
4.3481          2299.85         .667269
4.34082         2303.71         .664308
4.33356         2307.57         .654368
4.32632         2311.43         .652314
4.31911         2315.29         .642076
4.31192         2319.15         .63652
4.30476         2323.01         .62959
4.29762         2326.87         .609308
4.29051         2330.72         .615376
4.28342         2334.58         .605037
4.27635         2338.44         .593137
4.2693          2342.3          .612851
4.26228         2346.16         .618211
4.25528         2350.02         .614327
4.24831         2353.88         .612634
4.24135         2357.74         .612472
4.23442         2361.6          .61868
4.22751         2365.45         .619672
4.22063         2369.31         .614186
4.21377         2373.17         .620857
4.20693         2377.03         .628716
4.20011         2380.89         .631036
4.19331         2384.75         .632645
4.18654         2388.61         .630208
4.17978         2392.47         .634918
4.17305         2396.32         .637737
4.16635         2400.18         .640035
4.15966         2404.04         .63723
4.15299         2407.9          .638895
4.14635         2411.76         .640945
4.13972         2415.62         .640043
4.13312         2419.48         .64211
4.12654         2423.34         .639264
4.11998         2427.2          .640098
4.11344         2431.05         .641555
4.10692         2434.91         .640161
4.10042         2438.77         .637864
4.09394         2442.63         .637276
4.08749         2446.49         .634709
4.08105         2450.35         .634667
4.07463         2454.21         .634598
4.06824         2458.07         .63526
4.06186         2461.92         .633203
4.0555          2465.78         .636236
4.04917         2469.64         .637339
4.04285         2473.5          .638781
4.03655         2477.36         .635985
4.03027         2481.22         .632669
4.02402         2485.08         .63579
4.01778         2488.94         .635216
4.01156         2492.8          .638395
4.00536         2496.65         .634636
3.99918         2500.51         .630265
3.99301         2504.37         .63506
3.98687         2508.23         .633055
3.98075         2512.09         .63304
3.97464         2515.95         .626412
3.96856         2519.81         .631577
3.96249         2523.67         .63275
3.95644         2527.52         .631514
3.95041         2531.38         .631519
3.94439         2535.24         .639688
3.9384          2539.1          .640081
3.93242         2542.96         .639503
3.92646         2546.82         .637673
3.92052         2550.68         .638797
3.9146          2554.54         .638561
3.9087          2558.4          .637868
3.90281         2562.25         .639257
3.89694         2566.11         .638945
3.89109         2569.97         .640955
3.88526         2573.83         .64662
3.87944         2577.69         .643163
3.87364         2581.55         .643967
3.86786         2585.41         .645472
3.8621          2589.27         .651332
3.85635         2593.12         .645545
3.85062         2596.98         .645674
3.84491         2600.84         .647945
3.83921         2604.7          .651886
3.83353         2608.56         .652249
3.82787         2612.42         .651986
3.82222         2616.28         .647723
3.81659         2620.14         .655325
3.81098         2624            .651872
3.80538         2627.85         .654363
3.7998          2631.71         .656076
3.79424         2635.57         .656803
3.78869         2639.43         .652674
3.78316         2643.29         .660791
3.77765         2647.15         .660431
3.77215         2651.01         .661016
3.76667         2654.87         .664717
3.7612          2658.72         .66604
3.75575         2662.58         .668712
3.75031         2666.44         .671267
3.74489         2670.3          .674181
3.73949         2674.16         .673854
3.7341          2678.02         .67577
3.72873         2681.88         .677356
3.72337         2685.74         .679808
3.71803         2689.59         .684352
3.7127          2693.45         .683087
3.70739         2697.31         .681972
3.7021          2701.17         .687425
3.69681         2705.03         .688686
3.69155         2708.89         .691576
3.6863          2712.75         .694545
3.68106         2716.61         .698382
3.67584         2720.47         .698628
3.67063         2724.32         .700992
3.66544         2728.18         .702563
3.66026         2732.04         .711133
3.6551          2735.9          .711917
3.64995         2739.76         .711131
3.64482         2743.62         .709278
3.6397          2747.48         .713592
3.6346          2751.34         .712601
3.6295          2755.19         .717356
3.62443         2759.05         .719033
3.61937         2762.91         .723977
3.61432         2766.77         .7235
3.60928         2770.63         .730098
3.60427         2774.49         .72598
3.59926         2778.35         .732857
3.59427         2782.21         .73326
3.58929         2786.07         .733977
3.58432         2789.92         .740255
3.57937         2793.78         .739725
3.57444         2797.64         .739449
3.56951         2801.5          .737636
3.5646          2805.36         .742716
3.55971         2809.22         .745575
3.55482         2813.08         .747103
3.54995         2816.94         .748008
3.5451          2820.79         .755306
3.54025         2824.65         .757182
3.53543         2828.51         .758679
3.53061         2832.37         .765797
3.5258          2836.23         .765064
3.52101         2840.09         .773309
3.51624         2843.95         .777959
3.51147         2847.81         .783794
3.50672         2851.67         .786519
3.50198         2855.52         .788035
3.49726         2859.38         .786815
3.49254         2863.24         .784078
3.48784         2867.1          .794062
3.48315         2870.96         .79416
3.47848         2874.82         .799258
3.47382         2878.68         .799548
3.46917         2882.54         .797349
3.46453         2886.39         .801793
3.4599          2890.25         .8059
3.45529         2894.11         .803953
3.45069         2897.97         .804782
3.4461          2901.83         .812885
3.44152         2905.69         .814265
3.43696         2909.55         .822875
3.43241         2913.41         .823445
3.42787         2917.27         .830767
3.42334         2921.12         .834531
3.41882         2924.98         .836121
3.41432         2928.84         .834091
3.40982         2932.7          .83495
3.40534         2936.56         .828912
3.40087         2940.42         .825697
3.39642         2944.28         .828163
3.39197         2948.14         .82295
3.38754         2951.99         .829207
3.38312         2955.85         .828083
3.3787          2959.71         .836224
3.37431         2963.57         .83359
3.36992         2967.43         .832144
3.36554         2971.29         .83274
3.36118         2975.15         .836771
3.35682         2979.01         .832115
3.35248         2982.87         .833192
3.34815         2986.72         .840478
3.34383         2990.58         .838499
3.33952         2994.44         .833737
3.33522         2998.3          .84002
