#TITLE =Red Concrete Brick
#DATATYPE = DIRECTIONAL HEMISPHERICAL EMISSIVITY SPECTRUM 
#ORIGIN = MODIS GROUP OF ICESS, UCSB
#PI = ZHENGMING WAN
#EMAIL: wan@icess.ucsb.edu
#INSTITUTE FOR COMPUTATIONAL EARTH SCIENCE SYSTEM
#UNIVERSITY OF CALIFORNIA, SANTA BARBARA
#OPERATOR = YULIN ZHANG
#DATE = 0/0/0
#TIME = 0:0
#SPECTROMETER = TIR SPECTROMETER MODEL MIDAC M2510-C
#XUNITS = 1/CM
#YUNITS = ABSOLUTE EMISSIVITY
#FIRSTX = 686.869
#LASTX = 2998.3
#NPOINTS = 600
#DELTAX = 3.85882
#CLASS = FTIR
#FILE NAME:02
#XYDATA=
#X(Micrometer)  #X(cm-1)        #Yvalue
6.6963          1493.36         .942949
6.67904         1497.22         .941806
6.66187         1501.08         .946679
6.64479         1504.94         .942922
6.62779         1508.8          .943829
6.61088         1512.66         .954466
6.59406         1516.51         .95479
6.57733         1520.37         .954096
6.56068         1524.23         .961675
6.54411         1528.09         .963141
6.52762         1531.95         .965811
6.51122         1535.81         .967127
6.4949          1539.67         .967948
6.47867         1543.53         .964294
6.46251         1547.38         .970293
6.44644         1551.24         .973221
6.43044         1555.1          .97665
6.41452         1558.96         .972697
6.39868         1562.82         .974618
6.38292         1566.68         .97519
6.36724         1570.54         .972317
6.35163         1574.4          .974823
6.3361          1578.26         .976152
6.32065         1582.11         .978677
6.30527         1585.97         .977646
6.28997         1589.83         .977443
6.27474         1593.69         .979157
6.25958         1597.55         .979189
6.2445          1601.41         .977052
6.22949         1605.27         .976865
6.21455         1609.13         .979004
6.19968         1612.98         .979241
6.18489         1616.84         .974038
6.17016         1620.7          .975222
6.1555          1624.56         .975129
6.14092         1628.42         .976049
6.1264          1632.28         .977303
6.11195         1636.14         .97517
6.09757         1640            .977256
6.08326         1643.86         .974978
6.06901         1647.71         .974077
6.05483         1651.57         .974592
6.04072         1655.43         .975583
6.02667         1659.29         .980879
6.01268         1663.15         .978106
5.99877         1667.01         .979035
5.98491         1670.87         .980254
5.97112         1674.73         .979676
5.9574          1678.58         .980218
5.94373         1682.44         .973757
5.93013         1686.3          .974154
5.91659         1690.16         .972454
5.90311         1694.02         .970944
5.8897          1697.88         .976091
5.87634         1701.74         .974454
5.86305         1705.6          .974391
5.84981         1709.46         .973714
5.83664         1713.31         .973082
5.82352         1717.17         .975359
5.81046         1721.03         .972295
5.79746         1724.89         .970966
5.78452         1728.75         .973174
5.77164         1732.61         .975718
5.75882         1736.47         .974629
5.74605         1740.33         .969496
5.73333         1744.18         .969766
5.72068         1748.04         .967903
5.70808         1751.9          .96906
5.69553         1755.76         .97117
5.68304         1759.62         .971767
5.67061         1763.48         .972383
5.65822         1767.34         .9731
5.6459          1771.2          .972318
5.63362         1775.06         .974159
5.6214          1778.91         .974707
5.60924         1782.77         .974726
5.59712         1786.63         .975043
5.58506         1790.49         .975249
5.57305         1794.35         .97567
5.56109         1798.21         .973973
5.54918         1802.07         .972872
5.53732         1805.93         .971269
5.52552         1809.78         .970533
5.51376         1813.64         .970396
5.50205         1817.5          .966979
5.4904          1821.36         .968615
5.47879         1825.22         .970852
5.46723         1829.08         .965375
5.45572         1832.94         .96539
5.44426         1836.8          .964181
5.43284         1840.66         .967448
5.42148         1844.51         .964838
5.41016         1848.37         .966946
5.39889         1852.23         .964767
5.38766         1856.09         .966394
5.37649         1859.95         .964231
5.36536         1863.81         .966678
5.35427         1867.67         .966729
5.34323         1871.53         .966758
5.33224         1875.38         .965468
5.32129         1879.24         .964895
5.31038         1883.1          .967285
5.29952         1886.96         .965843
5.28871         1890.82         .963959
5.27794         1894.68         .965366
5.26721         1898.54         .965432
5.25652         1902.4          .967176
5.24588         1906.25         .963444
5.23529         1910.11         .964156
5.22473         1913.97         .962769
5.21422         1917.83         .963956
5.20375         1921.69         .965078
5.19332         1925.55         .963212
5.18293         1929.41         .964145
5.17259         1933.27         .962591
5.16228         1937.13         .963768
5.15202         1940.98         .962855
5.1418          1944.84         .964492
5.13162         1948.7          .962856
5.12148         1952.56         .960138
5.11137         1956.42         .962379
5.10131         1960.28         .961979
5.09129         1964.14         .960726
5.08131         1968            .961875
5.07136         1971.85         .961352
5.06146         1975.71         .9603
5.05159         1979.57         .96269
5.04176         1983.43         .961028
5.03197         1987.29         .961119
5.02222         1991.15         .961944
5.01251         1995.01         .9617
5.00283         1998.87         .961896
4.99319         2002.73         .960109
4.98359         2006.58         .959367
4.97402         2010.44         .960671
4.9645          2014.3          .960074
4.955           2018.16         .960893
4.94555         2022.02         .960043
4.93613         2025.88         .95909
4.92674         2029.74         .958186
4.91739         2033.6          .959882
4.90808         2037.45         .957806
4.8988          2041.31         .958875
4.88956         2045.17         .960529
4.88035         2049.03         .957241
4.87118         2052.89         .957877
4.86204         2056.75         .958433
4.85293         2060.61         .957361
4.84386         2064.47         .954356
4.83483         2068.33         .956937
4.82582         2072.18         .955535
4.81685         2076.04         .953547
4.80792         2079.9          .954493
4.79901         2083.76         .95479
4.79014         2087.62         .951077
4.7813          2091.48         .955521
4.7725          2095.34         .955387
4.76373         2099.2          .954499
4.75498         2103.05         .954617
4.74628         2106.91         .95521
4.7376          2110.77         .954673
4.72895         2114.63         .955288
4.72034         2118.49         .955978
4.71176         2122.35         .955937
4.70321         2126.21         .956738
4.69469         2130.07         .956753
4.6862          2133.93         .957822
4.67774         2137.78         .957434
4.66931         2141.64         .952903
4.66091         2145.5          .953177
4.65254         2149.36         .954465
4.64421         2153.22         .955187
4.6359          2157.08         .95282
4.62762         2160.94         .951587
4.61937         2164.8          .953518
4.61115         2168.65         .952072
4.60296         2172.51         .950216
4.5948          2176.37         .949638
4.58667         2180.23         .948948
4.57856         2184.09         .953036
4.57049         2187.95         .950321
4.56244         2191.81         .949747
4.55442         2195.67         .95101
4.54643         2199.53         .952061
4.53847         2203.38         .949368
4.53054         2207.24         .953039
4.52263         2211.1          .952179
4.51475         2214.96         .953447
4.5069          2218.82         .952911
4.49907         2222.68         .95258
4.49128         2226.54         .950646
4.48351         2230.4          .950665
4.47576         2234.25         .948868
4.46805         2238.11         .946366
4.46036         2241.97         .951315
4.45269         2245.83         .951257
4.44505         2249.69         .949382
4.43744         2253.55         .947853
4.42986         2257.41         .94734
4.4223          2261.27         .94687
4.41476         2265.13         .946196
4.40726         2268.98         .947434
4.39977         2272.84         .949196
4.39232         2276.7          .94539
4.38488         2280.56         .944332
4.37748         2284.42         .942934
4.3701          2288.28         .94007
4.36274         2292.14         .93991
4.35541         2296            .944162
4.3481          2299.85         .938374
4.34082         2303.71         .94106
4.33356         2307.57         .938343
4.32632         2311.43         .940783
4.31911         2315.29         .939051
4.31192         2319.15         .933795
4.30476         2323.01         .941341
4.29762         2326.87         .941253
4.29051         2330.72         .943168
4.28342         2334.58         .932514
4.27635         2338.44         .936039
4.2693          2342.3          .938901
4.26228         2346.16         .929078
4.25528         2350.02         .932622
4.24831         2353.88         .933208
4.24135         2357.74         .932553
4.23442         2361.6          .922361
4.22751         2365.45         .93016
4.22063         2369.31         .932637
4.21377         2373.17         .93269
4.20693         2377.03         .933136
4.20011         2380.89         .934502
4.19331         2384.75         .932475
4.18654         2388.61         .93416
4.17978         2392.47         .933559
4.17305         2396.32         .931828
4.16635         2400.18         .932748
4.15966         2404.04         .933651
4.15299         2407.9          .936377
4.14635         2411.76         .934621
4.13972         2415.62         .933124
4.13312         2419.48         .93442
4.12654         2423.34         .933848
4.11998         2427.2          .933702
4.11344         2431.05         .933383
4.10692         2434.91         .935521
4.10042         2438.77         .935468
4.09394         2442.63         .934818
4.08749         2446.49         .934956
4.08105         2450.35         .934848
4.07463         2454.21         .933338
4.06824         2458.07         .935966
4.06186         2461.92         .936984
4.0555          2465.78         .939352
4.04917         2469.64         .937574
4.04285         2473.5          .940008
4.03655         2477.36         .940902
4.03027         2481.22         .93964
4.02402         2485.08         .939363
4.01778         2488.94         .945114
4.01156         2492.8          .947098
4.00536         2496.65         .94798
3.99918         2500.51         .950827
3.99301         2504.37         .951878
3.98687         2508.23         .952244
3.98075         2512.09         .949897
3.97464         2515.95         .949168
3.96856         2519.81         .951801
3.96249         2523.67         .95172
3.95644         2527.52         .950242
3.95041         2531.38         .945655
3.94439         2535.24         .944979
3.9384          2539.1          .942403
3.93242         2542.96         .942616
3.92646         2546.82         .940317
3.92052         2550.68         .941766
3.9146          2554.54         .941455
3.9087          2558.4          .938187
3.90281         2562.25         .938651
3.89694         2566.11         .935485
3.89109         2569.97         .936478
3.88526         2573.83         .938407
3.87944         2577.69         .938441
3.87364         2581.55         .936131
3.86786         2585.41         .941344
3.8621          2589.27         .940063
3.85635         2593.12         .938402
3.85062         2596.98         .935455
3.84491         2600.84         .937178
3.83921         2604.7          .936658
3.83353         2608.56         .934148
3.82787         2612.42         .937797
3.82222         2616.28         .936689
3.81659         2620.14         .937704
3.81098         2624            .939519
3.80538         2627.85         .936156
3.7998          2631.71         .935623
3.79424         2635.57         .935835
3.78869         2639.43         .935871
3.78316         2643.29         .937589
3.77765         2647.15         .935859
3.77215         2651.01         .932806
3.76667         2654.87         .935815
3.7612          2658.72         .932612
3.75575         2662.58         .933394
3.75031         2666.44         .934074
3.74489         2670.3          .934932
3.73949         2674.16         .935482
3.7341          2678.02         .935332
3.72873         2681.88         .933427
3.72337         2685.74         .934861
3.71803         2689.59         .935097
3.7127          2693.45         .935636
3.70739         2697.31         .938728
3.7021          2701.17         .938148
3.69681         2705.03         .936683
3.69155         2708.89         .936471
3.6863          2712.75         .936681
3.68106         2716.61         .938404
3.67584         2720.47         .936817
3.67063         2724.32         .937567
3.66544         2728.18         .940586
3.66026         2732.04         .938472
3.6551          2735.9          .940603
3.64995         2739.76         .939953
3.64482         2743.62         .942099
3.6397          2747.48         .941148
3.6346          2751.34         .940274
3.6295          2755.19         .942947
3.62443         2759.05         .944619
3.61937         2762.91         .941062
3.61432         2766.77         .943002
3.60928         2770.63         .943039
3.60427         2774.49         .944158
3.59926         2778.35         .94604
3.59427         2782.21         .940959
3.58929         2786.07         .943139
3.58432         2789.92         .944172
3.57937         2793.78         .944115
3.57444         2797.64         .942632
3.56951         2801.5          .946824
3.5646          2805.36         .946736
3.55971         2809.22         .94677
3.55482         2813.08         .946012
3.54995         2816.94         .947541
3.5451          2820.79         .948901
3.54025         2824.65         .947657
3.53543         2828.51         .948563
3.53061         2832.37         .949149
3.5258          2836.23         .949151
3.52101         2840.09         .95696
3.51624         2843.95         .953092
3.51147         2847.81         .95509
3.50672         2851.67         .955594
3.50198         2855.52         .956748
3.49726         2859.38         .955629
3.49254         2863.24         .955995
3.48784         2867.1          .957543
3.48315         2870.96         .954531
3.47848         2874.82         .955557
3.47382         2878.68         .954481
3.46917         2882.54         .953753
3.46453         2886.39         .955222
3.4599          2890.25         .953533
3.45529         2894.11         .954238
3.45069         2897.97         .952793
3.4461          2901.83         .952828
3.44152         2905.69         .956684
3.43696         2909.55         .956517
3.43241         2913.41         .955922
3.42787         2917.27         .959835
3.42334         2921.12         .959143
3.41882         2924.98         .961585
3.41432         2928.84         .961436
3.40982         2932.7          .959118
3.40534         2936.56         .960563
3.40087         2940.42         .962802
3.39642         2944.28         .96103
3.39197         2948.14         .9583
3.38754         2951.99         .961127
3.38312         2955.85         .964008
3.3787          2959.71         .960774
3.37431         2963.57         .959451
3.36992         2967.43         .965367
3.36554         2971.29         .96007
3.36118         2975.15         .962183
3.35682         2979.01         .961716
3.35248         2982.87         .962523
3.34815         2986.72         .962688
3.34383         2990.58         .964952
3.33952         2994.44         .960539
3.33522         2998.3          .960929
