#TITLE =Beige Tile 8x8
#DATATYPE = DIRECTIONAL HEMISPHERICAL EMISSIVITY SPECTRUM 
#ORIGIN = MODIS GROUP OF ICESS, UCSB
#PI = ZHENGMING WAN
#EMAIL: wan@icess.ucsb.edu
#INSTITUTE FOR COMPUTATIONAL EARTH SCIENCE SYSTEM
#UNIVERSITY OF CALIFORNIA, SANTA BARBARA
#OPERATOR = YULIN ZHANG
#DATE = 0/0/0
#TIME = 0:0
#SPECTROMETER = TIR SPECTROMETER MODEL MIDAC M2510-C
#XUNITS = 1/CM
#YUNITS = ABSOLUTE EMISSIVITY
#FIRSTX = 686.869
#LASTX = 2998.3
#NPOINTS = 600
#DELTAX = 3.85882
#CLASS = FTIR
#FILE NAME:28
#XYDATA=
#X(Micrometer)  #X(cm-1)        #Yvalue
10.2429         976.281         .851591
10.2026         980.14          .848552
10.1626         983.998         .844157
10.1229         987.857         .838747
10.0835         991.716         .833686
10.0444         995.575         .830315
10.0057         999.434         .825236
9.96718         1003.29         .820188
9.92899         1007.15         .813825
9.8911          1011.01         .80787
9.85349         1014.87         .799799
9.81616         1018.73         .797168
9.77912         1022.59         .789601
9.74236         1026.44         .780698
9.70587         1030.3          .778854
9.66965         1034.16         .769887
9.63371         1038.02         .766614
9.59803         1041.88         .75576
9.56261         1045.74         .751497
9.52745         1049.6          .745004
9.49255         1053.46         .736588
9.45791         1057.32         .727312
9.42352         1061.17         .718925
9.38937         1065.03         .714447
9.35548         1068.89         .704803
9.32182         1072.75         .699118
9.28841         1076.61         .695244
9.25524         1080.47         .690856
9.2223          1084.33         .691629
9.1896          1088.19         .692076
9.15713         1092.04         .694295
9.12488         1095.9          .699084
9.09287         1099.76         .705137
9.06107         1103.62         .714028
9.0295          1107.48         .727557
8.99815         1111.34         .73667
8.96701         1115.2          .75195
8.93609         1119.06         .763263
8.90538         1122.91         .777715
8.87489         1126.77         .789786
8.8446          1130.63         .799635
8.81451         1134.49         .809566
8.78463         1138.35         .819534
8.75496         1142.21         .828262
8.72548         1146.07         .835908
8.6962          1149.93         .844618
8.66711         1153.79         .851016
8.63822         1157.64         .85525
8.60952         1161.5          .859879
8.58102         1165.36         .86341
8.5527          1169.22         .868553
8.52456         1173.08         .871031
8.49661         1176.94         .875012
8.46885         1180.8          .879623
8.44126         1184.66         .883494
8.41385         1188.51         .885985
8.38662         1192.37         .888167
8.35957         1196.23         .89488
8.33269         1200.09         .899917
8.30598         1203.95         .905064
8.27945         1207.81         .908997
8.25308         1211.67         .914507
8.22688         1215.53         .920348
8.20084         1219.39         .925622
8.17497         1223.24         .930341
8.14927         1227.1          .938727
8.12372         1230.96         .946643
8.09833         1234.82         .951487
8.07311         1238.68         .959398
8.04803         1242.54         .966633
8.02312         1246.4          .973307
7.99835         1250.26         .976583
7.97374         1254.11         .979037
7.94929         1257.97         .982537
7.92498         1261.83         .986952
7.90081         1265.69         .988862
7.8768          1269.55         .990559
7.85293         1273.41         .991014
7.82921         1277.27         .993485
7.80562         1281.13         .992742
7.78218         1284.99         .993015
7.75888         1288.84         .993951
7.73572         1292.7          .994845
7.7127          1296.56         .992132
7.68981         1300.42         .993642
7.66706         1304.28         .993084
7.64445         1308.14         .993601
7.62196         1312            .99309
7.59961         1315.86         .991633
7.57739         1319.71         .991698
7.5553          1323.57         .991013
7.53333         1327.43         .992337
7.5115          1331.29         .991223
7.48979         1335.15         .992036
7.4682          1339.01         .992171
7.44674         1342.87         .993274
7.42541         1346.73         .990663
7.40419         1350.59         .990485
7.3831          1354.44         .993478
7.36212         1358.3          .993211
7.34127         1362.16         .991721
7.32053         1366.02         .99054
7.29991         1369.88         .990799
7.2794          1373.74         .98939
7.25901         1377.6          .990868
7.23873         1381.46         .992636
7.21857         1385.31         .990786
7.19852         1389.17         .990166
7.17858         1393.03         .989714
7.15875         1396.89         .992666
7.13903         1400.75         .990989
7.11941         1404.61         .991921
7.09991         1408.47         .992465
7.08051         1412.33         .992595
7.06122         1416.19         .993585
7.04203         1420.04         .990812
7.02295         1423.9          .993906
7.00396         1427.76         .991831
6.98509         1431.62         .991138
6.96631         1435.48         .989716
6.94763         1439.34         .990493
6.92906         1443.2          .991701
6.91058         1447.06         .990896
6.8922          1450.91         .991717
6.87392         1454.77         .991977
6.85573         1458.63         .991027
6.83764         1462.49         .990996
6.81965         1466.35         .989708
6.80175         1470.21         .992269
6.78394         1474.07         .987577
6.76623         1477.93         .98806
6.74861         1481.79         .987375
6.73108         1485.64         .987419
6.71364         1489.5          .983947
6.6963          1493.36         .985385
6.67904         1497.22         .986759
6.66187         1501.08         .98354
6.64479         1504.94         .982559
6.62779         1508.8          .981385
6.61088         1512.66         .981879
6.59406         1516.51         .981592
6.57733         1520.37         .980537
6.56068         1524.23         .983063
6.54411         1528.09         .981839
6.52762         1531.95         .98391
6.51122         1535.81         .979865
6.4949          1539.67         .969326
6.47867         1543.53         .974075
6.46251         1547.38         .980042
6.44644         1551.24         .980813
6.43044         1555.1          .981363
6.41452         1558.96         .980822
6.39868         1562.82         .978778
6.38292         1566.68         .979759
6.36724         1570.54         .981002
6.35163         1574.4          .980039
6.3361          1578.26         .979036
6.32065         1582.11         .978841
6.30527         1585.97         .980567
6.28997         1589.83         .979608
6.27474         1593.69         .979253
6.25958         1597.55         .980097
6.2445          1601.41         .981408
6.22949         1605.27         .981256
6.21455         1609.13         .978884
6.19968         1612.98         .979921
6.18489         1616.84         .979321
6.17016         1620.7          .978136
6.1555          1624.56         .977179
6.14092         1628.42         .978332
6.1264          1632.28         .978519
6.11195         1636.14         .976397
6.09757         1640            .974854
6.08326         1643.86         .976569
6.06901         1647.71         .975984
6.05483         1651.57         .97599
6.04072         1655.43         .974548
6.02667         1659.29         .974369
6.01268         1663.15         .974704
5.99877         1667.01         .976481
5.98491         1670.87         .975502
5.97112         1674.73         .975378
5.9574          1678.58         .97322
5.94373         1682.44         .971504
5.93013         1686.3          .969868
5.91659         1690.16         .972052
5.90311         1694.02         .972557
5.8897          1697.88         .970641
5.87634         1701.74         .971433
5.86305         1705.6          .973297
5.84981         1709.46         .971952
5.83664         1713.31         .971948
5.82352         1717.17         .970752
5.81046         1721.03         .972855
5.79746         1724.89         .974323
5.78452         1728.75         .974022
5.77164         1732.61         .971298
5.75882         1736.47         .974088
5.74605         1740.33         .974979
5.73333         1744.18         .974675
5.72068         1748.04         .975115
5.70808         1751.9          .974809
5.69553         1755.76         .972819
5.68304         1759.62         .971448
5.67061         1763.48         .973198
5.65822         1767.34         .971861
5.6459          1771.2          .973618
5.63362         1775.06         .972687
5.6214          1778.91         .971611
5.60924         1782.77         .972729
5.59712         1786.63         .972376
5.58506         1790.49         .970819
5.57305         1794.35         .972384
5.56109         1798.21         .971327
5.54918         1802.07         .970668
5.53732         1805.93         .968806
5.52552         1809.78         .968649
5.51376         1813.64         .967929
5.50205         1817.5          .970702
5.4904          1821.36         .968212
5.47879         1825.22         .97075
5.46723         1829.08         .969122
5.45572         1832.94         .965868
5.44426         1836.8          .96719
5.43284         1840.66         .968794
5.42148         1844.51         .966529
5.41016         1848.37         .970863
5.39889         1852.23         .970721
5.38766         1856.09         .971804
5.37649         1859.95         .970277
5.36536         1863.81         .969995
5.35427         1867.67         .969918
5.34323         1871.53         .97103
5.33224         1875.38         .971476
5.32129         1879.24         .970334
5.31038         1883.1          .969423
5.29952         1886.96         .968172
5.28871         1890.82         .967697
5.27794         1894.68         .968601
5.26721         1898.54         .968394
5.25652         1902.4          .967432
5.24588         1906.25         .966376
5.23529         1910.11         .966688
5.22473         1913.97         .966913
5.21422         1917.83         .966717
5.20375         1921.69         .966811
5.19332         1925.55         .964379
5.18293         1929.41         .965381
5.17259         1933.27         .965699
5.16228         1937.13         .965277
5.15202         1940.98         .965483
5.1418          1944.84         .96447
5.13162         1948.7          .964023
5.12148         1952.56         .964186
5.11137         1956.42         .964617
5.10131         1960.28         .962632
5.09129         1964.14         .960342
5.08131         1968            .961165
5.07136         1971.85         .961715
5.06146         1975.71         .959992
5.05159         1979.57         .960319
5.04176         1983.43         .960501
5.03197         1987.29         .95916
5.02222         1991.15         .956738
5.01251         1995.01         .957329
5.00283         1998.87         .958499
4.99319         2002.73         .956043
4.98359         2006.58         .955615
4.97402         2010.44         .954103
4.9645          2014.3          .951331
4.955           2018.16         .950735
4.94555         2022.02         .948914
4.93613         2025.88         .94846
4.92674         2029.74         .945514
4.91739         2033.6          .944597
4.90808         2037.45         .941062
4.8988          2041.31         .93877
4.88956         2045.17         .93705
4.88035         2049.03         .933308
4.87118         2052.89         .93244
4.86204         2056.75         .92927
4.85293         2060.61         .92752
4.84386         2064.47         .925459
4.83483         2068.33         .923773
4.82582         2072.18         .919915
4.81685         2076.04         .917063
4.80792         2079.9          .912796
4.79901         2083.76         .912408
4.79014         2087.62         .911785
4.7813          2091.48         .909648
4.7725          2095.34         .907697
4.76373         2099.2          .904971
4.75498         2103.05         .903088
4.74628         2106.91         .901946
4.7376          2110.77         .900033
4.72895         2114.63         .897994
4.72034         2118.49         .895611
4.71176         2122.35         .894059
4.70321         2126.21         .891966
4.69469         2130.07         .89036
4.6862          2133.93         .888814
4.67774         2137.78         .887147
4.66931         2141.64         .883767
4.66091         2145.5          .881241
4.65254         2149.36         .87944
4.64421         2153.22         .879876
4.6359          2157.08         .874978
4.62762         2160.94         .875201
4.61937         2164.8          .871481
4.61115         2168.65         .870627
4.60296         2172.51         .869246
4.5948          2176.37         .869072
4.58667         2180.23         .865803
4.57856         2184.09         .864678
4.57049         2187.95         .863133
4.56244         2191.81         .859538
4.55442         2195.67         .858653
4.54643         2199.53         .857201
4.53847         2203.38         .856432
4.53054         2207.24         .856441
4.52263         2211.1          .856475
4.51475         2214.96         .855973
4.5069          2218.82         .855846
4.49907         2222.68         .853842
4.49128         2226.54         .855824
4.48351         2230.4          .855568
4.47576         2234.25         .851554
4.46805         2238.11         .85002
4.46036         2241.97         .847978
4.45269         2245.83         .846267
4.44505         2249.69         .84347
4.43744         2253.55         .845149
4.42986         2257.41         .838646
4.4223          2261.27         .837004
4.41476         2265.13         .832923
4.40726         2268.98         .827674
4.39977         2272.84         .826012
4.39232         2276.7          .82354
4.38488         2280.56         .819139
4.37748         2284.42         .815977
4.3701          2288.28         .811818
4.36274         2292.14         .811542
4.35541         2296            .808456
4.3481          2299.85         .80335
4.34082         2303.71         .799116
4.33356         2307.57         .795545
4.32632         2311.43         .795455
4.31911         2315.29         .786058
4.31192         2319.15         .783434
4.30476         2323.01         .777422
4.29762         2326.87         .768186
4.29051         2330.72         .770783
4.28342         2334.58         .768789
4.27635         2338.44         .75994
4.2693          2342.3          .771095
4.26228         2346.16         .769805
4.25528         2350.02         .766733
4.24831         2353.88         .770676
4.24135         2357.74         .760671
4.23442         2361.6          .758774
4.22751         2365.45         .75957
4.22063         2369.31         .748652
4.21377         2373.17         .75274
4.20693         2377.03         .755537
4.20011         2380.89         .752451
4.19331         2384.75         .750533
4.18654         2388.61         .74798
4.17978         2392.47         .749627
4.17305         2396.32         .747794
4.16635         2400.18         .747868
4.15966         2404.04         .745612
4.15299         2407.9          .748014
4.14635         2411.76         .745228
4.13972         2415.62         .746778
4.13312         2419.48         .741361
4.12654         2423.34         .739019
4.11998         2427.2          .738031
4.11344         2431.05         .736043
4.10692         2434.91         .735421
4.10042         2438.77         .733615
4.09394         2442.63         .72991
4.08749         2446.49         .727442
4.08105         2450.35         .725637
4.07463         2454.21         .724921
4.06824         2458.07         .723216
4.06186         2461.92         .725842
4.0555          2465.78         .724887
4.04917         2469.64         .724717
4.04285         2473.5          .724375
4.03655         2477.36         .720378
4.03027         2481.22         .718712
4.02402         2485.08         .721664
4.01778         2488.94         .718675
4.01156         2492.8          .720334
4.00536         2496.65         .717725
3.99918         2500.51         .714267
3.99301         2504.37         .717772
3.98687         2508.23         .715676
3.98075         2512.09         .715246
3.97464         2515.95         .706351
3.96856         2519.81         .711804
3.96249         2523.67         .712664
3.95644         2527.52         .711363
3.95041         2531.38         .711634
3.94439         2535.24         .71721
3.9384          2539.1          .718803
3.93242         2542.96         .716525
3.92646         2546.82         .716247
3.92052         2550.68         .718851
3.9146          2554.54         .716482
3.9087          2558.4          .712045
3.90281         2562.25         .716311
3.89694         2566.11         .71579
3.89109         2569.97         .716562
3.88526         2573.83         .720612
3.87944         2577.69         .719459
3.87364         2581.55         .718936
3.86786         2585.41         .720689
3.8621          2589.27         .724072
3.85635         2593.12         .719234
3.85062         2596.98         .720333
3.84491         2600.84         .720687
3.83921         2604.7          .719516
3.83353         2608.56         .721751
3.82787         2612.42         .721956
3.82222         2616.28         .719597
3.81659         2620.14         .72277
3.81098         2624            .720268
3.80538         2627.85         .72181
3.7998          2631.71         .72063
3.79424         2635.57         .718599
3.78869         2639.43         .716661
3.78316         2643.29         .722532
3.77765         2647.15         .72083
3.77215         2651.01         .719781
3.76667         2654.87         .724883
3.7612          2658.72         .725118
3.75575         2662.58         .72353
3.75031         2666.44         .724684
3.74489         2670.3          .725799
3.73949         2674.16         .720896
3.7341          2678.02         .720149
3.72873         2681.88         .722422
3.72337         2685.74         .721818
3.71803         2689.59         .725663
3.7127          2693.45         .723351
3.70739         2697.31         .718243
3.7021          2701.17         .721413
3.69681         2705.03         .72086
3.69155         2708.89         .722609
3.6863          2712.75         .722095
3.68106         2716.61         .721354
3.67584         2720.47         .723563
3.67063         2724.32         .724635
3.66544         2728.18         .720655
3.66026         2732.04         .727688
3.6551          2735.9          .726222
3.64995         2739.76         .721382
3.64482         2743.62         .717226
3.6397          2747.48         .716878
3.6346          2751.34         .712416
3.6295          2755.19         .718595
3.62443         2759.05         .716179
3.61937         2762.91         .715497
3.61432         2766.77         .711771
3.60928         2770.63         .715322
3.60427         2774.49         .70886
3.59926         2778.35         .7058
3.59427         2782.21         .70357
3.58929         2786.07         .705244
3.58432         2789.92         .705221
3.57937         2793.78         .69937
3.57444         2797.64         .695962
3.56951         2801.5          .690291
3.5646          2805.36         .692918
3.55971         2809.22         .692859
3.55482         2813.08         .684104
3.54995         2816.94         .681
3.5451          2820.79         .680504
3.54025         2824.65         .68291
3.53543         2828.51         .67818
3.53061         2832.37         .681192
3.5258          2836.23         .675972
3.52101         2840.09         .680779
3.51624         2843.95         .682723
3.51147         2847.81         .680084
3.50672         2851.67         .679685
3.50198         2855.52         .674532
3.49726         2859.38         .674319
3.49254         2863.24         .662392
3.48784         2867.1          .665837
3.48315         2870.96         .663034
3.47848         2874.82         .667328
3.47382         2878.68         .668036
3.46917         2882.54         .663722
3.46453         2886.39         .663394
3.4599          2890.25         .667069
3.45529         2894.11         .662949
3.45069         2897.97         .659295
3.4461          2901.83         .672435
3.44152         2905.69         .675025
3.43696         2909.55         .671504
3.43241         2913.41         .671239
3.42787         2917.27         .673538
3.42334         2921.12         .679352
3.41882         2924.98         .675377
3.41432         2928.84         .66516
3.40982         2932.7          .671022
3.40534         2936.56         .664684
3.40087         2940.42         .665552
3.39642         2944.28         .659811
3.39197         2948.14         .657627
3.38754         2951.99         .666012
3.38312         2955.85         .656614
3.3787          2959.71         .672553
3.37431         2963.57         .668248
3.36992         2967.43         .661102
3.36554         2971.29         .66121
3.36118         2975.15         .6658
3.35682         2979.01         .652524
3.35248         2982.87         .658581
3.34815         2986.72         .658135
3.34383         2990.58         .666711
3.33952         2994.44         .664319
3.33522         2998.3          .65827
