#TITLE =Black Painted, Anodized Aluminum Grate
#MEMO =* manmade : long srip anodice, meas. on 9/26/96, 1024 scans, 4 cm-1
#DATATYPE = DIRECTIONAL HEMISPHERICAL EMISSIVITY SPECTRUM 
#ORIGIN = MODIS GROUP OF ICESS, UCSB
#PI = ZHENGMING WAN
#EMAIL: wan@icess.ucsb.edu
#INSTITUTE FOR COMPUTATIONAL EARTH SCIENCE SYSTEM
#OPERATOR = YULIN ZHANG
#UNIVERSITY OF CALIFORNIA, SANTA BARBARA
#DATE = 0/0/0
#TIME = 0:0
#SPECTROMETER = TIR SPECTROMETER MODEL MIDAC M2510-C
#XUNITS = 1/CM
#YUNITS = ABSOLUTE EMISSIVITY
#FIRSTX = 686.869
#LASTX = 2998.3
#NPOINTS = 600
#DELTAX = 3.85882
#CLASS = FTIR
#FILE NAME:W_ANDLNG
#XYDATA=
#X(Micrometer)  #X(cm-1)        #Yvalue
5.93013         1686.3          .85941
5.91659         1690.16         .851196
5.90311         1694.02         .847066
5.8897          1697.88         .840948
5.87634         1701.74         .835772
5.86305         1705.6          .827066
5.84981         1709.46         .821388
5.83664         1713.31         .82335
5.82352         1717.17         .817943
5.81046         1721.03         .810458
5.79746         1724.89         .804574
5.78452         1728.75         .804365
5.77164         1732.61         .806086
5.75882         1736.47         .803917
5.74605         1740.33         .80379
5.73333         1744.18         .795644
5.72068         1748.04         .794266
5.70808         1751.9          .79213
5.69553         1755.76         .791297
5.68304         1759.62         .786437
5.67061         1763.48         .784901
5.65822         1767.34         .782246
5.6459          1771.2          .78154
5.63362         1775.06         .779217
5.6214          1778.91         .774867
5.60924         1782.77         .773078
5.59712         1786.63         .77239
5.58506         1790.49         .771067
5.57305         1794.35         .770268
5.56109         1798.21         .769959
5.54918         1802.07         .767211
5.53732         1805.93         .765226
5.52552         1809.78         .760483
5.51376         1813.64         .761116
5.50205         1817.5          .759347
5.4904          1821.36         .75702
5.47879         1825.22         .758902
5.46723         1829.08         .763845
5.45572         1832.94         .758235
5.44426         1836.8          .753026
5.43284         1840.66         .759753
5.42148         1844.51         .763383
5.41016         1848.37         .763322
5.39889         1852.23         .765563
5.38766         1856.09         .762704
5.37649         1859.95         .763113
5.36536         1863.81         .768619
5.35427         1867.67         .769514
5.34323         1871.53         .768481
5.33224         1875.38         .76922
5.32129         1879.24         .76992
5.31038         1883.1          .771058
5.29952         1886.96         .770696
5.28871         1890.82         .769873
5.27794         1894.68         .77117
5.26721         1898.54         .770678
5.25652         1902.4          .771293
5.24588         1906.25         .771819
5.23529         1910.11         .770254
5.22473         1913.97         .772208
5.21422         1917.83         .771541
5.20375         1921.69         .770747
5.19332         1925.55         .771925
5.18293         1929.41         .770878
5.17259         1933.27         .770928
5.16228         1937.13         .772024
5.15202         1940.98         .768923
5.1418          1944.84         .771337
5.13162         1948.7          .771078
5.12148         1952.56         .771284
5.11137         1956.42         .773364
5.10131         1960.28         .773837
5.09129         1964.14         .772709
5.08131         1968            .772901
5.07136         1971.85         .775225
5.06146         1975.71         .774281
5.05159         1979.57         .776608
5.04176         1983.43         .776301
5.03197         1987.29         .778136
5.02222         1991.15         .777477
5.01251         1995.01         .778585
5.00283         1998.87         .779332
4.99319         2002.73         .780031
4.98359         2006.58         .779296
4.97402         2010.44         .781213
4.9645          2014.3          .779169
4.955           2018.16         .779717
4.94555         2022.02         .782582
4.93613         2025.88         .780514
4.92674         2029.74         .781192
4.91739         2033.6          .782187
4.90808         2037.45         .782573
4.8988          2041.31         .785592
4.88956         2045.17         .78594
4.88035         2049.03         .787524
4.87118         2052.89         .78802
4.86204         2056.75         .788823
4.85293         2060.61         .788072
4.84386         2064.47         .791832
4.83483         2068.33         .793112
4.82582         2072.18         .794677
4.81685         2076.04         .793808
4.80792         2079.9          .794275
4.79901         2083.76         .793417
4.79014         2087.62         .792984
4.7813          2091.48         .794605
4.7725          2095.34         .796262
4.76373         2099.2          .797527
4.75498         2103.05         .797553
4.74628         2106.91         .796847
4.7376          2110.77         .797846
4.72895         2114.63         .796089
4.72034         2118.49         .797068
4.71176         2122.35         .796137
4.70321         2126.21         .795314
4.69469         2130.07         .794729
4.6862          2133.93         .793652
4.67774         2137.78         .794068
4.66931         2141.64         .795734
4.66091         2145.5          .796067
4.65254         2149.36         .79441
4.64421         2153.22         .795093
4.6359          2157.08         .797267
4.62762         2160.94         .794355
4.61937         2164.8          .794309
4.61115         2168.65         .795792
4.60296         2172.51         .794604
4.5948          2176.37         .79331
4.58667         2180.23         .796631
4.57856         2184.09         .794124
4.57049         2187.95         .793588
4.56244         2191.81         .7958
4.55442         2195.67         .795887
4.54643         2199.53         .793132
4.53847         2203.38         .792506
4.53054         2207.24         .791882
4.52263         2211.1          .793373
4.51475         2214.96         .791422
4.5069          2218.82         .792294
4.49907         2222.68         .791507
4.49128         2226.54         .792171
4.48351         2230.4          .791301
4.47576         2234.25         .790107
4.46805         2238.11         .793476
4.46036         2241.97         .792362
4.45269         2245.83         .791905
4.44505         2249.69         .790106
4.43744         2253.55         .791072
4.42986         2257.41         .788061
4.4223          2261.27         .78912
4.41476         2265.13         .790937
4.40726         2268.98         .791797
4.39977         2272.84         .790266
4.39232         2276.7          .790567
4.38488         2280.56         .789325
4.37748         2284.42         .788958
4.3701          2288.28         .789311
4.36274         2292.14         .787196
4.35541         2296            .782192
4.3481          2299.85         .785486
4.34082         2303.71         .784045
4.33356         2307.57         .779411
4.32632         2311.43         .783394
4.31911         2315.29         .779121
4.31192         2319.15         .77366
4.30476         2323.01         .778316
4.29762         2326.87         .77294
4.29051         2330.72         .783824
4.28342         2334.58         .780824
4.27635         2338.44         .780923
4.2693          2342.3          .778603
4.26228         2346.16         .776567
4.25528         2350.02         .77182
4.24831         2353.88         .776045
4.24135         2357.74         .792284
4.23442         2361.6          .786203
4.22751         2365.45         .789014
4.22063         2369.31         .790419
4.21377         2373.17         .790506
4.20693         2377.03         .789062
4.20011         2380.89         .794599
4.19331         2384.75         .794344
4.18654         2388.61         .797114
4.17978         2392.47         .802428
4.17305         2396.32         .802436
4.16635         2400.18         .805137
4.15966         2404.04         .807654
4.15299         2407.9          .807504
4.14635         2411.76         .809348
4.13972         2415.62         .808051
4.13312         2419.48         .808811
4.12654         2423.34         .810069
4.11998         2427.2          .808925
4.11344         2431.05         .807982
4.10692         2434.91         .80883
4.10042         2438.77         .809213
4.09394         2442.63         .806505
4.08749         2446.49         .808923
4.08105         2450.35         .810941
4.07463         2454.21         .810972
4.06824         2458.07         .809376
4.06186         2461.92         .80929
4.0555          2465.78         .810768
4.04917         2469.64         .807506
4.04285         2473.5          .807707
4.03655         2477.36         .805141
4.03027         2481.22         .805025
4.02402         2485.08         .804846
4.01778         2488.94         .802887
4.01156         2492.8          .80273
4.00536         2496.65         .798916
3.99918         2500.51         .800903
3.99301         2504.37         .797697
3.98687         2508.23         .797895
3.98075         2512.09         .802101
3.97464         2515.95         .801315
3.96856         2519.81         .799686
3.96249         2523.67         .801246
3.95644         2527.52         .796054
3.95041         2531.38         .801276
3.94439         2535.24         .801215
3.9384          2539.1          .800948
3.93242         2542.96         .803154
3.92646         2546.82         .802257
3.92052         2550.68         .803704
3.9146          2554.54         .803705
3.9087          2558.4          .805181
3.90281         2562.25         .804259
3.89694         2566.11         .803968
3.89109         2569.97         .804106
3.88526         2573.83         .80356
3.87944         2577.69         .803116
3.87364         2581.55         .805093
3.86786         2585.41         .803715
3.8621          2589.27         .800778
3.85635         2593.12         .803814
3.85062         2596.98         .804481
3.84491         2600.84         .803703
3.83921         2604.7          .802706
3.83353         2608.56         .806604
3.82787         2612.42         .805699
3.82222         2616.28         .801603
3.81659         2620.14         .803656
3.81098         2624            .806503
3.80538         2627.85         .809079
3.7998          2631.71         .807555
3.79424         2635.57         .806377
3.78869         2639.43         .806447
3.78316         2643.29         .807675
3.77765         2647.15         .811227
3.77215         2651.01         .81075
3.76667         2654.87         .812671
3.7612          2658.72         .813914
3.75575         2662.58         .814236
3.75031         2666.44         .8164
3.74489         2670.3          .817033
3.73949         2674.16         .81636
3.7341          2678.02         .819011
3.72873         2681.88         .824977
3.72337         2685.74         .828331
3.71803         2689.59         .825109
3.7127          2693.45         .829455
3.70739         2697.31         .82926
3.7021          2701.17         .832403
3.69681         2705.03         .830787
3.69155         2708.89         .837194
3.6863          2712.75         .83936
3.68106         2716.61         .837445
3.67584         2720.47         .836747
3.67063         2724.32         .845239
3.66544         2728.18         .843165
3.66026         2732.04         .844148
3.6551          2735.9          .846469
3.64995         2739.76         .846164
3.64482         2743.62         .849949
3.6397          2747.48         .849275
3.6346          2751.34         .851225
3.6295          2755.19         .85239
3.62443         2759.05         .852951
3.61937         2762.91         .857141
3.61432         2766.77         .857719
3.60928         2770.63         .857476
3.60427         2774.49         .859054
3.59926         2778.35         .861215
3.59427         2782.21         .86346
3.58929         2786.07         .866822
3.58432         2789.92         .863995
3.57937         2793.78         .866083
3.57444         2797.64         .867783
3.56951         2801.5          .868903
3.5646          2805.36         .870329
3.55971         2809.22         .872762
3.55482         2813.08         .876252
3.54995         2816.94         .878432
3.5451          2820.79         .880159
3.54025         2824.65         .883426
3.53543         2828.51         .880744
3.53061         2832.37         .881816
3.5258          2836.23         .885366
3.52101         2840.09         .889002
3.51624         2843.95         .89058
3.51147         2847.81         .891299
3.50672         2851.67         .896601
3.50198         2855.52         .897979
3.49726         2859.38         .899238
3.49254         2863.24         .90119
3.48784         2867.1          .902483
3.48315         2870.96         .902199
3.47848         2874.82         .898987
3.47382         2878.68         .901497
3.46917         2882.54         .904502
3.46453         2886.39         .901556
3.4599          2890.25         .904269
3.45529         2894.11         .906064
3.45069         2897.97         .905961
3.4461          2901.83         .910298
3.44152         2905.69         .907235
3.43696         2909.55         .907605
3.43241         2913.41         .910761
3.42787         2917.27         .910809
3.42334         2921.12         .916376
3.41882         2924.98         .917768
3.41432         2928.84         .9169
3.40982         2932.7          .91815
3.40534         2936.56         .925307
3.40087         2940.42         .923094
3.39642         2944.28         .920904
3.39197         2948.14         .927994
3.38754         2951.99         .922937
3.38312         2955.85         .927604
3.3787          2959.71         .922346
3.37431         2963.57         .925225
3.36992         2967.43         .924294
3.36554         2971.29         .92372
3.36118         2975.15         .927419
3.35682         2979.01         .925081
3.35248         2982.87         .932816
3.34815         2986.72         .931671
3.34383         2990.58         .930743
3.33952         2994.44         .930457
3.33522         2998.3          .927685
