#TITLE =Emissivity of Disk Surface (3.5 inch  1.44mb Floppy Diskette)
#MEMO =emissivity of black surface of 3.5 in 1.44mb diskette used in computer, meas. on 9/26/96
#DATATYPE = DIRECTIONAL HEMISPHERICAL EMISSIVITY SPECTRUM 
#ORIGIN = MODIS GROUP OF ICESS, UCSB
#PI = ZHENGMING WAN
#EMAIL: wan@icess.ucsb.edu
#INSTITUTE FOR COMPUTATIONAL EARTH SCIENCE SYSTEM
#OPERATOR = YULIN ZHANG
#UNIVERSITY OF CALIFORNIA, SANTA BARBARA
#DATE = 0/0/0
#TIME = 0:0
#SPECTROMETER = TIR SPECTROMETER MODEL MIDAC M2510-C
#XUNITS = 1/CM
#YUNITS = ABSOLUTE EMISSIVITY
#FIRSTX = 686.869
#LASTX = 2998.3
#NPOINTS = 600
#DELTAX = 3.85882
#CLASS = FTIR
#FILE NAME:W_DISK
#XYDATA=
#X(Micrometer)  #X(cm-1)        #Yvalue
9.28841         1076.61         .955758
9.25524         1080.47         .955783
9.2223          1084.33         .955707
9.1896          1088.19         .955815
9.15713         1092.04         .955703
9.12488         1095.9          .955831
9.09287         1099.76         .956175
9.06107         1103.62         .95586
9.0295          1107.48         .955603
8.99815         1111.34         .955576
8.96701         1115.2          .955857
8.93609         1119.06         .955819
8.90538         1122.91         .955931
8.87489         1126.77         .955812
8.8446          1130.63         .955687
8.81451         1134.49         .95587
8.78463         1138.35         .956227
8.75496         1142.21         .956294
8.72548         1146.07         .956347
8.6962          1149.93         .956208
8.66711         1153.79         .956539
8.63822         1157.64         .956323
8.60952         1161.5          .956245
8.58102         1165.36         .956218
8.5527          1169.22         .956196
8.52456         1173.08         .956183
8.49661         1176.94         .956295
8.46885         1180.8          .956556
8.44126         1184.66         .956381
8.41385         1188.51         .956336
8.38662         1192.37         .956205
8.35957         1196.23         .95647
8.33269         1200.09         .956195
8.30598         1203.95         .956099
8.27945         1207.81         .955929
8.25308         1211.67         .955712
8.22688         1215.53         .955547
8.20084         1219.39         .955692
8.17497         1223.24         .955583
8.14927         1227.1          .955565
8.12372         1230.96         .955509
8.09833         1234.82         .955786
8.07311         1238.68         .955508
8.04803         1242.54         .955524
8.02312         1246.4          .955675
7.99835         1250.26         .955661
7.97374         1254.11         .955793
7.94929         1257.97         .955761
7.92498         1261.83         .955875
7.90081         1265.69         .955861
7.8768          1269.55         .955865
7.85293         1273.41         .955899
7.82921         1277.27         .955947
7.80562         1281.13         .95586
7.78218         1284.99         .955601
7.75888         1288.84         .955296
7.73572         1292.7          .955047
7.7127          1296.56         .955065
7.68981         1300.42         .954922
7.66706         1304.28         .954794
7.64445         1308.14         .954812
7.62196         1312            .954756
7.59961         1315.86         .954586
7.57739         1319.71         .954446
7.5553          1323.57         .954523
7.53333         1327.43         .954666
7.5115          1331.29         .954603
7.48979         1335.15         .954466
7.4682          1339.01         .954504
7.44674         1342.87         .954643
7.42541         1346.73         .954689
7.40419         1350.59         .954711
7.3831          1354.44         .954847
7.36212         1358.3          .95458
7.34127         1362.16         .954482
7.32053         1366.02         .954462
7.29991         1369.88         .95474
7.2794          1373.74         .954689
7.25901         1377.6          .954357
7.23873         1381.46         .954073
7.21857         1385.31         .954028
7.19852         1389.17         .953887
7.17858         1393.03         .953941
7.15875         1396.89         .953792
7.13903         1400.75         .953632
7.11941         1404.61         .953188
7.09991         1408.47         .952747
7.08051         1412.33         .952529
7.06122         1416.19         .952412
7.04203         1420.04         .952045
7.02295         1423.9          .951967
7.00396         1427.76         .951746
6.98509         1431.62         .951721
6.96631         1435.48         .951786
6.94763         1439.34         .952277
6.92906         1443.2          .952726
6.91058         1447.06         .952931
6.8922          1450.91         .953019
6.87392         1454.77         .953554
6.85573         1458.63         .953619
6.83764         1462.49         .95411
6.81965         1466.35         .954123
6.80175         1470.21         .95391
6.78394         1474.07         .95388
6.76623         1477.93         .954134
6.74861         1481.79         .954307
6.73108         1485.64         .95426
6.71364         1489.5          .954434
6.6963          1493.36         .954465
6.67904         1497.22         .95422
6.66187         1501.08         .954248
6.64479         1504.94         .954293
6.62779         1508.8          .953922
6.61088         1512.66         .952894
6.59406         1516.51         .952276
6.57733         1520.37         .95226
6.56068         1524.23         .951463
6.54411         1528.09         .951411
6.52762         1531.95         .951405
6.51122         1535.81         .951209
6.4949          1539.67         .951199
6.47867         1543.53         .951486
6.46251         1547.38         .951771
6.44644         1551.24         .952263
6.43044         1555.1          .952464
6.41452         1558.96         .952784
6.39868         1562.82         .952545
6.38292         1566.68         .952623
6.36724         1570.54         .952955
6.35163         1574.4          .952862
6.3361          1578.26         .952689
6.32065         1582.11         .952785
6.30527         1585.97         .952631
6.28997         1589.83         .952512
6.27474         1593.69         .95258
6.25958         1597.55         .952583
6.2445          1601.41         .952282
6.22949         1605.27         .952089
6.21455         1609.13         .951862
6.19968         1612.98         .951624
6.18489         1616.84         .951812
6.17016         1620.7          .951491
6.1555          1624.56         .951337
6.14092         1628.42         .951141
6.1264          1632.28         .950928
6.11195         1636.14         .950836
6.09757         1640            .95068
6.08326         1643.86         .950419
6.06901         1647.71         .950365
6.05483         1651.57         .950499
6.04072         1655.43         .950682
6.02667         1659.29         .950396
6.01268         1663.15         .950189
5.99877         1667.01         .950707
5.98491         1670.87         .950971
5.97112         1674.73         .951009
5.9574          1678.58         .951336
5.94373         1682.44         .951471
5.93013         1686.3          .951578
5.91659         1690.16         .951416
5.90311         1694.02         .951523
5.8897          1697.88         .951756
5.87634         1701.74         .951792
5.86305         1705.6          .951774
5.84981         1709.46         .951796
5.83664         1713.31         .952172
5.82352         1717.17         .952111
5.81046         1721.03         .951944
5.79746         1724.89         .952614
5.78452         1728.75         .952901
5.77164         1732.61         .953017
5.75882         1736.47         .952986
5.74605         1740.33         .953047
5.73333         1744.18         .953182
5.72068         1748.04         .953371
5.70808         1751.9          .9537
5.69553         1755.76         .953682
5.68304         1759.62         .953475
5.67061         1763.48         .953548
5.65822         1767.34         .953426
5.6459          1771.2          .95331
5.63362         1775.06         .953379
5.6214          1778.91         .953328
5.60924         1782.77         .953181
5.59712         1786.63         .953162
5.58506         1790.49         .95282
5.57305         1794.35         .952414
5.56109         1798.21         .952393
5.54918         1802.07         .952284
5.53732         1805.93         .952184
5.52552         1809.78         .951591
5.51376         1813.64         .951472
5.50205         1817.5          .951267
5.4904          1821.36         .950573
5.47879         1825.22         .950718
5.46723         1829.08         .950746
5.45572         1832.94         .950651
5.44426         1836.8          .951139
5.43284         1840.66         .951492
5.42148         1844.51         .95204
5.41016         1848.37         .95256
5.39889         1852.23         .952814
5.38766         1856.09         .953748
5.37649         1859.95         .954181
5.36536         1863.81         .954821
5.35427         1867.67         .955327
5.34323         1871.53         .955494
5.33224         1875.38         .955741
5.32129         1879.24         .956063
5.31038         1883.1          .956407
5.29952         1886.96         .956727
5.28871         1890.82         .956751
5.27794         1894.68         .957006
5.26721         1898.54         .957191
5.25652         1902.4          .957133
5.24588         1906.25         .957141
5.23529         1910.11         .957014
5.22473         1913.97         .957006
5.21422         1917.83         .956725
5.20375         1921.69         .956488
5.19332         1925.55         .956388
5.18293         1929.41         .956282
5.17259         1933.27         .95599
5.16228         1937.13         .955877
5.15202         1940.98         .955706
5.1418          1944.84         .955888
5.13162         1948.7          .955969
5.12148         1952.56         .955879
5.11137         1956.42         .955921
5.10131         1960.28         .955975
5.09129         1964.14         .955823
5.08131         1968            .955941
5.07136         1971.85         .956043
5.06146         1975.71         .956154
5.05159         1979.57         .956129
5.04176         1983.43         .956062
5.03197         1987.29         .95605
5.02222         1991.15         .956035
5.01251         1995.01         .955928
5.00283         1998.87         .956124
4.99319         2002.73         .956278
4.98359         2006.58         .956276
4.97402         2010.44         .956257
4.9645          2014.3          .956014
4.955           2018.16         .955963
4.94555         2022.02         .955805
4.93613         2025.88         .955673
4.92674         2029.74         .95569
4.91739         2033.6          .955296
4.90808         2037.45         .954865
4.8988          2041.31         .954615
4.88956         2045.17         .954439
4.88035         2049.03         .954226
4.87118         2052.89         .95417
4.86204         2056.75         .954194
4.85293         2060.61         .95436
4.84386         2064.47         .954323
4.83483         2068.33         .95468
4.82582         2072.18         .955032
4.81685         2076.04         .955141
4.80792         2079.9          .955336
4.79901         2083.76         .955577
4.79014         2087.62         .955667
4.7813          2091.48         .95572
4.7725          2095.34         .955658
4.76373         2099.2          .95549
4.75498         2103.05         .955225
4.74628         2106.91         .954825
4.7376          2110.77         .954634
4.72895         2114.63         .954452
4.72034         2118.49         .954236
4.71176         2122.35         .953769
4.70321         2126.21         .953603
4.69469         2130.07         .95346
4.6862          2133.93         .953584
4.67774         2137.78         .953519
4.66931         2141.64         .953765
4.66091         2145.5          .953915
4.65254         2149.36         .953793
4.64421         2153.22         .954134
4.6359          2157.08         .954588
4.62762         2160.94         .954648
4.61937         2164.8          .954699
4.61115         2168.65         .95472
4.60296         2172.51         .954754
4.5948          2176.37         .954587
4.58667         2180.23         .954461
4.57856         2184.09         .954438
4.57049         2187.95         .954251
4.56244         2191.81         .953964
4.55442         2195.67         .953744
4.54643         2199.53         .953426
4.53847         2203.38         .953339
4.53054         2207.24         .953498
4.52263         2211.1          .95329
4.51475         2214.96         .953417
4.5069          2218.82         .953471
4.49907         2222.68         .953814
4.49128         2226.54         .954123
4.48351         2230.4          .954596
4.47576         2234.25         .955048
4.46805         2238.11         .954867
4.46036         2241.97         .954393
4.45269         2245.83         .954614
4.44505         2249.69         .954558
4.43744         2253.55         .954327
4.42986         2257.41         .953791
4.4223          2261.27         .953644
4.41476         2265.13         .953371
4.40726         2268.98         .953435
4.39977         2272.84         .953627
4.39232         2276.7          .954136
4.38488         2280.56         .954028
4.37748         2284.42         .954007
4.3701          2288.28         .954303
4.36274         2292.14         .954391
4.35541         2296            .954378
4.3481          2299.85         .954168
4.34082         2303.71         .953642
4.33356         2307.57         .953639
4.32632         2311.43         .953005
4.31911         2315.29         .953112
4.31192         2319.15         .953266
4.30476         2323.01         .952668
4.29762         2326.87         .952517
4.29051         2330.72         .95182
4.28342         2334.58         .951465
4.27635         2338.44         .951542
4.2693          2342.3          .950869
4.26228         2346.16         .951532
4.25528         2350.02         .951778
4.24831         2353.88         .951969
4.24135         2357.74         .952395
4.23442         2361.6          .952342
4.22751         2365.45         .952895
4.22063         2369.31         .953553
4.21377         2373.17         .954083
4.20693         2377.03         .954882
4.20011         2380.89         .954887
4.19331         2384.75         .954851
4.18654         2388.61         .955008
4.17978         2392.47         .955545
4.17305         2396.32         .956107
4.16635         2400.18         .956527
4.15966         2404.04         .956649
4.15299         2407.9          .956751
4.14635         2411.76         .956976
4.13972         2415.62         .956828
4.13312         2419.48         .957146
4.12654         2423.34         .957084
4.11998         2427.2          .957079
4.11344         2431.05         .957238
4.10692         2434.91         .957128
4.10042         2438.77         .957479
4.09394         2442.63         .957257
4.08749         2446.49         .957279
4.08105         2450.35         .957792
4.07463         2454.21         .95775
4.06824         2458.07         .957766
4.06186         2461.92         .957742
4.0555          2465.78         .957949
4.04917         2469.64         .958007
4.04285         2473.5          .957776
4.03655         2477.36         .957965
4.03027         2481.22         .957905
4.02402         2485.08         .957283
4.01778         2488.94         .95683
4.01156         2492.8          .956297
4.00536         2496.65         .956084
3.99918         2500.51         .955409
3.99301         2504.37         .95535
3.98687         2508.23         .955593
3.98075         2512.09         .955427
3.97464         2515.95         .955458
3.96856         2519.81         .955671
3.96249         2523.67         .956076
3.95644         2527.52         .956639
3.95041         2531.38         .957114
3.94439         2535.24         .957377
3.9384          2539.1          .95765
3.93242         2542.96         .957592
3.92646         2546.82         .957838
3.92052         2550.68         .957767
3.9146          2554.54         .95785
3.9087          2558.4          .957605
3.90281         2562.25         .957286
3.89694         2566.11         .957101
3.89109         2569.97         .957082
3.88526         2573.83         .956677
3.87944         2577.69         .95626
3.87364         2581.55         .955962
3.86786         2585.41         .956052
3.8621          2589.27         .955972
3.85635         2593.12         .955907
3.85062         2596.98         .956135
3.84491         2600.84         .955928
3.83921         2604.7          .95604
3.83353         2608.56         .956179
3.82787         2612.42         .956444
3.82222         2616.28         .956513
3.81659         2620.14         .956344
3.81098         2624            .956252
3.80538         2627.85         .956136
3.7998          2631.71         .955931
3.79424         2635.57         .955554
3.78869         2639.43         .955128
3.78316         2643.29         .955006
3.77765         2647.15         .954792
3.77215         2651.01         .954841
3.76667         2654.87         .954896
3.7612          2658.72         .955151
3.75575         2662.58         .955194
3.75031         2666.44         .955232
3.74489         2670.3          .955609
3.73949         2674.16         .955796
3.7341          2678.02         .956032
3.72873         2681.88         .956128
3.72337         2685.74         .956137
3.71803         2689.59         .955895
3.7127          2693.45         .955878
3.70739         2697.31         .956272
3.7021          2701.17         .956175
3.69681         2705.03         .956358
3.69155         2708.89         .956297
3.6863          2712.75         .956245
3.68106         2716.61         .955973
3.67584         2720.47         .955964
3.67063         2724.32         .956186
3.66544         2728.18         .955868
3.66026         2732.04         .955616
3.6551          2735.9          .955195
3.64995         2739.76         .955016
3.64482         2743.62         .95492
3.6397          2747.48         .954819
3.6346          2751.34         .954873
3.6295          2755.19         .954691
3.62443         2759.05         .954889
3.61937         2762.91         .9548
3.61432         2766.77         .954418
3.60928         2770.63         .954704
3.60427         2774.49         .954559
3.59926         2778.35         .954597
3.59427         2782.21         .954482
3.58929         2786.07         .954452
3.58432         2789.92         .954284
3.57937         2793.78         .953757
3.57444         2797.64         .953677
3.56951         2801.5          .953756
3.5646          2805.36         .953508
3.55971         2809.22         .953403
3.55482         2813.08         .953257
3.54995         2816.94         .95283
3.5451          2820.79         .952813
3.54025         2824.65         .953063
3.53543         2828.51         .952849
3.53061         2832.37         .952992
3.5258          2836.23         .953104
3.52101         2840.09         .953681
3.51624         2843.95         .953783
3.51147         2847.81         .954485
3.50672         2851.67         .954883
3.50198         2855.52         .954987
3.49726         2859.38         .95433
3.49254         2863.24         .95447
3.48784         2867.1          .954528
3.48315         2870.96         .954341
3.47848         2874.82         .953987
3.47382         2878.68         .953917
3.46917         2882.54         .952865
3.46453         2886.39         .952855
3.4599          2890.25         .952193
3.45529         2894.11         .952198
3.45069         2897.97         .952035
3.4461          2901.83         .951571
3.44152         2905.69         .951627
3.43696         2909.55         .951986
3.43241         2913.41         .952244
3.42787         2917.27         .952733
3.42334         2921.12         .953302
3.41882         2924.98         .954177
3.41432         2928.84         .95423
3.40982         2932.7          .954717
3.40534         2936.56         .955107
3.40087         2940.42         .955261
3.39642         2944.28         .954537
3.39197         2948.14         .954107
3.38754         2951.99         .954107
3.38312         2955.85         .95354
3.3787          2959.71         .952922
3.37431         2963.57         .952707
3.36992         2967.43         .952369
3.36554         2971.29         .952238
3.36118         2975.15         .951994
3.35682         2979.01         .95232
3.35248         2982.87         .952153
3.34815         2986.72         .951941
3.34383         2990.58         .952349
3.33952         2994.44         .95324
3.33522         2998.3          .951106
