#TITLE =Auyona Flagstone - Buckskin Color
#DATATYPE = DIRECTIONAL HEMISPHERICAL EMISSIVITY SPECTRUM 
#ORIGIN = MODIS GROUP OF ICESS, UCSB
#PI = ZHENGMING WAN
#EMAIL: wan@icess.ucsb.edu
#INSTITUTE FOR COMPUTATIONAL EARTH SCIENCE SYSTEM
#UNIVERSITY OF CALIFORNIA, SANTA BARBARA
#OPERATOR = YULIN ZHANG
#DATE = 0/0/0
#TIME = 0:0
#SPECTROMETER = TIR SPECTROMETER MODEL MIDAC M2510-C
#XUNITS = 1/CM
#YUNITS = ABSOLUTE EMISSIVITY
#FIRSTX = 686.869
#LASTX = 2998.3
#NPOINTS = 600
#DELTAX = 3.85882
#CLASS = FTIR
#FILE NAME:61
#XYDATA=
#X(Micrometer)  #X(cm-1)        #Yvalue
8.90538         1122.91         .873203
8.87489         1126.77         .875479
8.8446          1130.63         .877126
8.81451         1134.49         .878583
8.78463         1138.35         .878575
8.75496         1142.21         .881785
8.72548         1146.07         .884166
8.6962          1149.93         .88616
8.66711         1153.79         .891988
8.63822         1157.64         .896106
8.60952         1161.5          .891385
8.58102         1165.36         .883445
8.5527          1169.22         .878113
8.52456         1173.08         .877517
8.49661         1176.94         .874406
8.46885         1180.8          .870738
8.44126         1184.66         .865632
8.41385         1188.51         .858677
8.38662         1192.37         .854328
8.35957         1196.23         .851805
8.33269         1200.09         .847006
8.30598         1203.95         .843218
8.27945         1207.81         .839195
8.25308         1211.67         .837152
8.22688         1215.53         .837904
8.20084         1219.39         .838254
8.17497         1223.24         .845384
8.14927         1227.1          .85189
8.12372         1230.96         .86234
8.09833         1234.82         .874392
8.07311         1238.68         .885086
8.04803         1242.54         .894645
8.02312         1246.4          .906343
7.99835         1250.26         .913171
7.97374         1254.11         .921234
7.94929         1257.97         .928936
7.92498         1261.83         .935131
7.90081         1265.69         .943195
7.8768          1269.55         .947231
7.85293         1273.41         .95174
7.82921         1277.27         .953248
7.80562         1281.13         .955382
7.78218         1284.99         .95685
7.75888         1288.84         .958363
7.73572         1292.7          .960772
7.7127          1296.56         .960848
7.68981         1300.42         .962757
7.66706         1304.28         .963573
7.64445         1308.14         .963781
7.62196         1312            .964455
7.59961         1315.86         .966465
7.57739         1319.71         .96564
7.5553          1323.57         .966434
7.53333         1327.43         .967159
7.5115          1331.29         .967498
7.48979         1335.15         .968083
7.4682          1339.01         .968478
7.44674         1342.87         .968783
7.42541         1346.73         .969767
7.40419         1350.59         .969286
7.3831          1354.44         .968017
7.36212         1358.3          .969743
7.34127         1362.16         .969225
7.32053         1366.02         .969625
7.29991         1369.88         .968354
7.2794          1373.74         .967988
7.25901         1377.6          .966625
7.23873         1381.46         .9662
7.21857         1385.31         .96788
7.19852         1389.17         .965767
7.17858         1393.03         .96627
7.15875         1396.89         .966395
7.13903         1400.75         .967317
7.11941         1404.61         .968156
7.09991         1408.47         .968228
7.08051         1412.33         .969842
7.06122         1416.19         .967972
7.04203         1420.04         .964758
7.02295         1423.9          .967646
7.00396         1427.76         .967848
6.98509         1431.62         .96576
6.96631         1435.48         .963464
6.94763         1439.34         .963806
6.92906         1443.2          .965448
6.91058         1447.06         .963189
6.8922          1450.91         .964312
6.87392         1454.77         .963149
6.85573         1458.63         .961385
6.83764         1462.49         .965453
6.81965         1466.35         .963714
6.80175         1470.21         .963552
6.78394         1474.07         .959616
6.76623         1477.93         .961202
6.74861         1481.79         .964145
6.73108         1485.64         .963803
6.71364         1489.5          .960411
6.6963          1493.36         .961049
6.67904         1497.22         .957024
6.66187         1501.08         .95741
6.64479         1504.94         .956009
6.62779         1508.8          .951585
6.61088         1512.66         .953984
6.59406         1516.51         .951131
6.57733         1520.37         .947039
6.56068         1524.23         .953761
6.54411         1528.09         .951982
6.52762         1531.95         .950804
6.51122         1535.81         .951317
6.4949          1539.67         .947264
6.47867         1543.53         .950926
6.46251         1547.38         .952825
6.44644         1551.24         .954093
6.43044         1555.1          .953391
6.41452         1558.96         .950981
6.39868         1562.82         .952884
6.38292         1566.68         .954281
6.36724         1570.54         .953895
6.35163         1574.4          .957049
6.3361          1578.26         .956646
6.32065         1582.11         .959776
6.30527         1585.97         .962737
6.28997         1589.83         .963455
6.27474         1593.69         .962038
6.25958         1597.55         .962575
6.2445          1601.41         .965227
6.22949         1605.27         .96444
6.21455         1609.13         .964728
6.19968         1612.98         .964651
6.18489         1616.84         .961099
6.17016         1620.7          .966625
6.1555          1624.56         .963879
6.14092         1628.42         .963799
6.1264          1632.28         .962431
6.11195         1636.14         .961544
6.09757         1640            .961175
6.08326         1643.86         .958752
6.06901         1647.71         .958423
6.05483         1651.57         .959781
6.04072         1655.43         .958993
6.02667         1659.29         .959612
6.01268         1663.15         .964574
5.99877         1667.01         .963468
5.98491         1670.87         .957985
5.97112         1674.73         .956885
5.9574          1678.58         .962516
5.94373         1682.44         .956389
5.93013         1686.3          .95602
5.91659         1690.16         .957765
5.90311         1694.02         .956532
5.8897          1697.88         .953825
5.87634         1701.74         .950648
5.86305         1705.6          .952256
5.84981         1709.46         .949197
5.83664         1713.31         .948085
5.82352         1717.17         .947202
5.81046         1721.03         .947106
5.79746         1724.89         .946864
5.78452         1728.75         .947295
5.77164         1732.61         .945166
5.75882         1736.47         .945492
5.74605         1740.33         .9432
5.73333         1744.18         .943577
5.72068         1748.04         .94469
5.70808         1751.9          .943925
5.69553         1755.76         .942
5.68304         1759.62         .946086
5.67061         1763.48         .945185
5.65822         1767.34         .945122
5.6459          1771.2          .945445
5.63362         1775.06         .948017
5.6214          1778.91         .949153
5.60924         1782.77         .948498
5.59712         1786.63         .94587
5.58506         1790.49         .947976
5.57305         1794.35         .949324
5.56109         1798.21         .949143
5.54918         1802.07         .949026
5.53732         1805.93         .948969
5.52552         1809.78         .944863
5.51376         1813.64         .946145
5.50205         1817.5          .946658
5.4904          1821.36         .939539
5.47879         1825.22         .936457
5.46723         1829.08         .938836
5.45572         1832.94         .938844
5.44426         1836.8          .938786
5.43284         1840.66         .939178
5.42148         1844.51         .940623
5.41016         1848.37         .943466
5.39889         1852.23         .943797
5.38766         1856.09         .944609
5.37649         1859.95         .946954
5.36536         1863.81         .948837
5.35427         1867.67         .950465
5.34323         1871.53         .949016
5.33224         1875.38         .94931
5.32129         1879.24         .948968
5.31038         1883.1          .951255
5.29952         1886.96         .948581
5.28871         1890.82         .946352
5.27794         1894.68         .945348
5.26721         1898.54         .941959
5.25652         1902.4          .941908
5.24588         1906.25         .938137
5.23529         1910.11         .936508
5.22473         1913.97         .933698
5.21422         1917.83         .930898
5.20375         1921.69         .931561
5.19332         1925.55         .930733
5.18293         1929.41         .927079
5.17259         1933.27         .926182
5.16228         1937.13         .92578
5.15202         1940.98         .927114
5.1418          1944.84         .926263
5.13162         1948.7          .92654
5.12148         1952.56         .926742
5.11137         1956.42         .926421
5.10131         1960.28         .927071
5.09129         1964.14         .926295
5.08131         1968            .929156
5.07136         1971.85         .9262
5.06146         1975.71         .926434
5.05159         1979.57         .926013
5.04176         1983.43         .924215
5.03197         1987.29         .924785
5.02222         1991.15         .926724
5.01251         1995.01         .926531
5.00283         1998.87         .926245
4.99319         2002.73         .924845
4.98359         2006.58         .922783
4.97402         2010.44         .920695
4.9645          2014.3          .918862
4.955           2018.16         .917494
4.94555         2022.02         .916626
4.93613         2025.88         .91203
4.92674         2029.74         .910354
4.91739         2033.6          .905549
4.90808         2037.45         .902396
4.8988          2041.31         .897116
4.88956         2045.17         .891014
4.88035         2049.03         .886893
4.87118         2052.89         .881733
4.86204         2056.75         .877158
4.85293         2060.61         .874081
4.84386         2064.47         .873915
4.83483         2068.33         .869258
4.82582         2072.18         .864844
4.81685         2076.04         .863758
4.80792         2079.9          .860818
4.79901         2083.76         .859225
4.79014         2087.62         .858133
4.7813          2091.48         .858591
4.7725          2095.34         .855901
4.76373         2099.2          .856087
4.75498         2103.05         .854178
4.74628         2106.91         .854076
4.7376          2110.77         .855771
4.72895         2114.63         .856285
4.72034         2118.49         .85344
4.71176         2122.35         .852302
4.70321         2126.21         .852903
4.69469         2130.07         .853439
4.6862          2133.93         .851072
4.67774         2137.78         .850983
4.66931         2141.64         .848176
4.66091         2145.5          .845463
4.65254         2149.36         .842549
4.64421         2153.22         .843576
4.6359          2157.08         .839994
4.62762         2160.94         .837958
4.61937         2164.8          .8358
4.61115         2168.65         .833386
4.60296         2172.51         .829744
4.5948          2176.37         .829712
4.58667         2180.23         .827512
4.57856         2184.09         .827191
4.57049         2187.95         .827014
4.56244         2191.81         .825263
4.55442         2195.67         .824562
4.54643         2199.53         .826203
4.53847         2203.38         .826438
4.53054         2207.24         .830278
4.52263         2211.1          .827817
4.51475         2214.96         .83062
4.5069          2218.82         .834677
4.49907         2222.68         .837403
4.49128         2226.54         .835701
4.48351         2230.4          .840666
4.47576         2234.25         .836133
4.46805         2238.11         .837039
4.46036         2241.97         .839617
4.45269         2245.83         .836046
4.44505         2249.69         .834263
4.43744         2253.55         .828711
4.42986         2257.41         .824667
4.4223          2261.27         .823237
4.41476         2265.13         .819804
4.40726         2268.98         .81744
4.39977         2272.84         .812827
4.39232         2276.7          .812977
4.38488         2280.56         .809744
4.37748         2284.42         .801795
4.3701          2288.28         .797703
4.36274         2292.14         .796354
4.35541         2296            .791133
4.3481          2299.85         .788588
4.34082         2303.71         .785541
4.33356         2307.57         .783387
4.32632         2311.43         .777705
4.31911         2315.29         .772832
4.31192         2319.15         .764878
4.30476         2323.01         .766229
4.29762         2326.87         .749051
4.29051         2330.72         .7532
4.28342         2334.58         .7536
4.27635         2338.44         .752553
4.2693          2342.3          .759539
4.26228         2346.16         .766434
4.25528         2350.02         .769112
4.24831         2353.88         .764416
4.24135         2357.74         .759758
4.23442         2361.6          .764157
4.22751         2365.45         .764813
4.22063         2369.31         .760033
4.21377         2373.17         .765533
4.20693         2377.03         .771443
4.20011         2380.89         .773489
4.19331         2384.75         .771408
4.18654         2388.61         .770321
4.17978         2392.47         .770526
4.17305         2396.32         .770078
4.16635         2400.18         .773143
4.15966         2404.04         .772895
4.15299         2407.9          .775949
4.14635         2411.76         .774621
4.13972         2415.62         .770338
4.13312         2419.48         .770948
4.12654         2423.34         .768981
4.11998         2427.2          .770297
4.11344         2431.05         .768382
4.10692         2434.91         .768286
4.10042         2438.77         .767106
4.09394         2442.63         .766936
4.08749         2446.49         .764186
4.08105         2450.35         .763551
4.07463         2454.21         .760904
4.06824         2458.07         .763896
4.06186         2461.92         .762525
4.0555          2465.78         .764516
4.04917         2469.64         .765122
4.04285         2473.5          .764099
4.03655         2477.36         .765395
4.03027         2481.22         .762402
4.02402         2485.08         .764106
4.01778         2488.94         .76433
4.01156         2492.8          .764225
4.00536         2496.65         .764325
3.99918         2500.51         .763398
3.99301         2504.37         .765847
3.98687         2508.23         .76266
3.98075         2512.09         .759025
3.97464         2515.95         .757864
3.96856         2519.81         .762601
3.96249         2523.67         .761286
3.95644         2527.52         .762698
3.95041         2531.38         .759285
3.94439         2535.24         .758867
3.9384          2539.1          .758216
3.93242         2542.96         .758269
3.92646         2546.82         .758174
3.92052         2550.68         .756603
3.9146          2554.54         .756144
3.9087          2558.4          .756285
3.90281         2562.25         .758856
3.89694         2566.11         .757258
3.89109         2569.97         .755962
3.88526         2573.83         .760376
3.87944         2577.69         .760582
3.87364         2581.55         .760192
3.86786         2585.41         .75678
3.8621          2589.27         .762166
3.85635         2593.12         .762227
3.85062         2596.98         .762387
3.84491         2600.84         .760431
3.83921         2604.7          .761475
3.83353         2608.56         .762298
3.82787         2612.42         .764644
3.82222         2616.28         .761982
3.81659         2620.14         .763274
3.81098         2624            .76565
3.80538         2627.85         .764303
3.7998          2631.71         .76292
3.79424         2635.57         .763617
3.78869         2639.43         .766427
3.78316         2643.29         .768673
3.77765         2647.15         .766086
3.77215         2651.01         .768269
3.76667         2654.87         .768951
3.7612          2658.72         .771633
3.75575         2662.58         .771276
3.75031         2666.44         .771517
3.74489         2670.3          .77312
3.73949         2674.16         .771126
3.7341          2678.02         .772709
3.72873         2681.88         .772015
3.72337         2685.74         .775255
3.71803         2689.59         .776273
3.7127          2693.45         .773211
3.70739         2697.31         .775768
3.7021          2701.17         .777232
3.69681         2705.03         .775138
3.69155         2708.89         .781574
3.6863          2712.75         .778834
3.68106         2716.61         .781939
3.67584         2720.47         .781691
3.67063         2724.32         .787332
3.66544         2728.18         .788863
3.66026         2732.04         .790391
3.6551          2735.9          .79274
3.64995         2739.76         .79191
3.64482         2743.62         .794446
3.6397          2747.48         .793059
3.6346          2751.34         .793635
3.6295          2755.19         .796842
3.62443         2759.05         .797189
3.61937         2762.91         .796945
3.61432         2766.77         .800622
3.60928         2770.63         .80275
3.60427         2774.49         .80466
3.59926         2778.35         .804322
3.59427         2782.21         .808403
3.58929         2786.07         .809426
3.58432         2789.92         .809688
3.57937         2793.78         .812112
3.57444         2797.64         .810831
3.56951         2801.5          .810003
3.5646          2805.36         .815817
3.55971         2809.22         .818113
3.55482         2813.08         .818589
3.54995         2816.94         .816202
3.5451          2820.79         .819948
3.54025         2824.65         .823172
3.53543         2828.51         .82477
3.53061         2832.37         .827724
3.5258          2836.23         .827086
3.52101         2840.09         .833132
3.51624         2843.95         .836745
3.51147         2847.81         .840815
3.50672         2851.67         .841533
3.50198         2855.52         .844301
3.49726         2859.38         .845761
3.49254         2863.24         .837615
3.48784         2867.1          .843712
3.48315         2870.96         .84208
3.47848         2874.82         .844888
3.47382         2878.68         .844815
3.46917         2882.54         .848409
3.46453         2886.39         .849488
3.4599          2890.25         .848787
3.45529         2894.11         .851292
3.45069         2897.97         .853031
3.4461          2901.83         .85645
3.44152         2905.69         .865444
3.43696         2909.55         .859684
3.43241         2913.41         .870416
3.42787         2917.27         .87307
3.42334         2921.12         .875404
3.41882         2924.98         .873408
3.41432         2928.84         .875831
3.40982         2932.7          .873705
3.40534         2936.56         .871984
3.40087         2940.42         .871405
3.39642         2944.28         .874365
3.39197         2948.14         .873538
3.38754         2951.99         .875494
3.38312         2955.85         .877228
3.3787          2959.71         .877937
3.37431         2963.57         .87652
3.36992         2967.43         .879222
3.36554         2971.29         .880286
3.36118         2975.15         .881917
3.35682         2979.01         .882918
3.35248         2982.87         .886317
3.34815         2986.72         .887948
3.34383         2990.58         .887179
3.33952         2994.44         .891856
3.33522         2998.3          .889124
