#TITLE =Gold Paint on Sandpaper
#MEMO =manmade material: paint gold on sand_paper meas. on 9/26/96, 1024 scan 4 cm-1
#DATATYPE = DIRECTIONAL HEMISPHERICAL EMISSIVITY SPECTRUM 
#ORIGIN = MODIS GROUP OF ICESS, UCSB
#PI = ZHENGMING WAN
#EMAIL: wan@icess.ucsb.edu
#INSTITUTE FOR COMPUTATIONAL EARTH SCIENCE SYSTEM
#OPERATOR = YULIN ZHANG
#UNIVERSITY OF CALIFORNIA, SANTA BARBARA
#DATE = 0/0/0
#TIME = 0:0
#SPECTROMETER = TIR SPECTROMETER MODEL MIDAC M2510-C
#XUNITS = 1/CM
#YUNITS = ABSOLUTE EMISSIVITY
#FIRSTX = 686.869
#LASTX = 2998.3
#NPOINTS = 600
#DELTAX = 3.85882
#CLASS = FTIR
#FILE NAME:W_SAND2
#XYDATA=
#X(Micrometer)  #X(cm-1)        #Yvalue
9.63371         1038.02         .346646
9.59803         1041.88         .346947
9.56261         1045.74         .347157
9.52745         1049.6          .347194
9.49255         1053.46         .347197
9.45791         1057.32         .347352
9.42352         1061.17         .347578
9.38937         1065.03         .347543
9.35548         1068.89         .347741
9.32182         1072.75         .347978
9.28841         1076.61         .347954
9.25524         1080.47         .348122
9.2223          1084.33         .348464
9.1896          1088.19         .348787
9.15713         1092.04         .34905
9.12488         1095.9          .348869
9.09287         1099.76         .348974
9.06107         1103.62         .348915
9.0295          1107.48         .348507
8.99815         1111.34         .347931
8.96701         1115.2          .347139
8.93609         1119.06         .346267
8.90538         1122.91         .345287
8.87489         1126.77         .344284
8.8446          1130.63         .343817
8.81451         1134.49         .342964
8.78463         1138.35         .342445
8.75496         1142.21         .341967
8.72548         1146.07         .341651
8.6962          1149.93         .341435
8.66711         1153.79         .341189
8.63822         1157.64         .340939
8.60952         1161.5          .340786
8.58102         1165.36         .340244
8.5527          1169.22         .339897
8.52456         1173.08         .339385
8.49661         1176.94         .339068
8.46885         1180.8          .338714
8.44126         1184.66         .338399
8.41385         1188.51         .337959
8.38662         1192.37         .337829
8.35957         1196.23         .337589
8.33269         1200.09         .337178
8.30598         1203.95         .336932
8.27945         1207.81         .336709
8.25308         1211.67         .336323
8.22688         1215.53         .336013
8.20084         1219.39         .33575
8.17497         1223.24         .33549
8.14927         1227.1          .335099
8.12372         1230.96         .334777
8.09833         1234.82         .334596
8.07311         1238.68         .334429
8.04803         1242.54         .33403
8.02312         1246.4          .333803
7.99835         1250.26         .333648
7.97374         1254.11         .333398
7.94929         1257.97         .333416
7.92498         1261.83         .333357
7.90081         1265.69         .333154
7.8768          1269.55         .333028
7.85293         1273.41         .332991
7.82921         1277.27         .333081
7.80562         1281.13         .333034
7.78218         1284.99         .332842
7.75888         1288.84         .332742
7.73572         1292.7          .332535
7.7127          1296.56         .332089
7.68981         1300.42         .331724
7.66706         1304.28         .33162
7.64445         1308.14         .331448
7.62196         1312            .330968
7.59961         1315.86         .330465
7.57739         1319.71         .329916
7.5553          1323.57         .329524
7.53333         1327.43         .329215
7.5115          1331.29         .329037
7.48979         1335.15         .328835
7.4682          1339.01         .328409
7.44674         1342.87         .327945
7.42541         1346.73         .327689
7.40419         1350.59         .327697
7.3831          1354.44         .327967
7.36212         1358.3          .327711
7.34127         1362.16         .327744
7.32053         1366.02         .327823
7.29991         1369.88         .327852
7.2794          1373.74         .328106
7.25901         1377.6          .328323
7.23873         1381.46         .328761
7.21857         1385.31         .329096
7.19852         1389.17         .329497
7.17858         1393.03         .330181
7.15875         1396.89         .330719
7.13903         1400.75         .331284
7.11941         1404.61         .332244
7.09991         1408.47         .332882
7.08051         1412.33         .333967
7.06122         1416.19         .334715
7.04203         1420.04         .335428
7.02295         1423.9          .336034
7.00396         1427.76         .336566
6.98509         1431.62         .337192
6.96631         1435.48         .337394
6.94763         1439.34         .337164
6.92906         1443.2          .337438
6.91058         1447.06         .337534
6.8922          1450.91         .337808
6.87392         1454.77         .337738
6.85573         1458.63         .337393
6.83764         1462.49         .337086
6.81965         1466.35         .336553
6.80175         1470.21         .336271
6.78394         1474.07         .33593
6.76623         1477.93         .335172
6.74861         1481.79         .333894
6.73108         1485.64         .332101
6.71364         1489.5          .329786
6.6963          1493.36         .328251
6.67904         1497.22         .326443
6.66187         1501.08         .324352
6.64479         1504.94         .321902
6.62779         1508.8          .319835
6.61088         1512.66         .318232
6.59406         1516.51         .31715
6.57733         1520.37         .316465
6.56068         1524.23         .315736
6.54411         1528.09         .316161
6.52762         1531.95         .317109
6.51122         1535.81         .318393
6.4949          1539.67         .319787
6.47867         1543.53         .321876
6.46251         1547.38         .323557
6.44644         1551.24         .325209
6.43044         1555.1          .32728
6.41452         1558.96         .329814
6.39868         1562.82         .331147
6.38292         1566.68         .332352
6.36724         1570.54         .333672
6.35163         1574.4          .335422
6.3361          1578.26         .336609
6.32065         1582.11         .337629
6.30527         1585.97         .33836
6.28997         1589.83         .338964
6.27474         1593.69         .339725
6.25958         1597.55         .339981
6.2445          1601.41         .340079
6.22949         1605.27         .340143
6.21455         1609.13         .340276
6.19968         1612.98         .339676
6.18489         1616.84         .339037
6.17016         1620.7          .338761
6.1555          1624.56         .338161
6.14092         1628.42         .33752
6.1264          1632.28         .336723
6.11195         1636.14         .336102
6.09757         1640            .33558
6.08326         1643.86         .334789
6.06901         1647.71         .333923
6.05483         1651.57         .333048
6.04072         1655.43         .331926
6.02667         1659.29         .330493
6.01268         1663.15         .32956
5.99877         1667.01         .327965
5.98491         1670.87         .326439
5.97112         1674.73         .324513
5.9574          1678.58         .322365
5.94373         1682.44         .320393
5.93013         1686.3          .318695
5.91659         1690.16         .317207
5.90311         1694.02         .316125
5.8897          1697.88         .314219
5.87634         1701.74         .313147
5.86305         1705.6          .31242
5.84981         1709.46         .311812
5.83664         1713.31         .311129
5.82352         1717.17         .310633
5.81046         1721.03         .309863
5.79746         1724.89         .308709
5.78452         1728.75         .308092
5.77164         1732.61         .307818
5.75882         1736.47         .307576
5.74605         1740.33         .306735
5.73333         1744.18         .306064
5.72068         1748.04         .305921
5.70808         1751.9          .305732
5.69553         1755.76         .305784
5.68304         1759.62         .306246
5.67061         1763.48         .306304
5.65822         1767.34         .306758
5.6459          1771.2          .306958
5.63362         1775.06         .306981
5.6214          1778.91         .307128
5.60924         1782.77         .306797
5.59712         1786.63         .30652
5.58506         1790.49         .30615
5.57305         1794.35         .305161
5.56109         1798.21         .303952
5.54918         1802.07         .302253
5.53732         1805.93         .300302
5.52552         1809.78         .298563
5.51376         1813.64         .296965
5.50205         1817.5          .296173
5.4904          1821.36         .295767
5.47879         1825.22         .295564
5.46723         1829.08         .295741
5.45572         1832.94         .296351
5.44426         1836.8          .297696
5.43284         1840.66         .29966
5.42148         1844.51         .301759
5.41016         1848.37         .303336
5.39889         1852.23         .304656
5.38766         1856.09         .306057
5.37649         1859.95         .307371
5.36536         1863.81         .308736
5.35427         1867.67         .309715
5.34323         1871.53         .310523
5.33224         1875.38         .311079
5.32129         1879.24         .311345
5.31038         1883.1          .311543
5.29952         1886.96         .311971
5.28871         1890.82         .311919
5.27794         1894.68         .311748
5.26721         1898.54         .311612
5.25652         1902.4          .311257
5.24588         1906.25         .310849
5.23529         1910.11         .31052
5.22473         1913.97         .31014
5.21422         1917.83         .309922
5.20375         1921.69         .309498
5.19332         1925.55         .308983
5.18293         1929.41         .308498
5.17259         1933.27         .308224
5.16228         1937.13         .308374
5.15202         1940.98         .308278
5.1418          1944.84         .308172
5.13162         1948.7          .308327
5.12148         1952.56         .308604
5.11137         1956.42         .30874
5.10131         1960.28         .309119
5.09129         1964.14         .309603
5.08131         1968            .309505
5.07136         1971.85         .309286
5.06146         1975.71         .309337
5.05159         1979.57         .30947
5.04176         1983.43         .309557
5.03197         1987.29         .309216
5.02222         1991.15         .309046
5.01251         1995.01         .308938
5.00283         1998.87         .308548
4.99319         2002.73         .308291
4.98359         2006.58         .307788
4.97402         2010.44         .307117
4.9645          2014.3          .306656
4.955           2018.16         .30609
4.94555         2022.02         .305659
4.93613         2025.88         .305294
4.92674         2029.74         .304862
4.91739         2033.6          .304681
4.90808         2037.45         .304529
4.8988          2041.31         .304706
4.88956         2045.17         .304856
4.88035         2049.03         .30503
4.87118         2052.89         .305209
4.86204         2056.75         .305501
4.85293         2060.61         .305414
4.84386         2064.47         .305368
4.83483         2068.33         .305261
4.82582         2072.18         .305333
4.81685         2076.04         .305678
4.80792         2079.9          .306001
4.79901         2083.76         .306187
4.79014         2087.62         .306556
4.7813          2091.48         .306831
4.7725          2095.34         .307419
4.76373         2099.2          .307734
4.75498         2103.05         .308392
4.74628         2106.91         .308658
4.7376          2110.77         .308779
4.72895         2114.63         .308778
4.72034         2118.49         .308434
4.71176         2122.35         .308278
4.70321         2126.21         .307898
4.69469         2130.07         .307141
4.6862          2133.93         .306918
4.67774         2137.78         .306457
4.66931         2141.64         .306298
4.66091         2145.5          .305632
4.65254         2149.36         .305349
4.64421         2153.22         .305364
4.6359          2157.08         .305136
4.62762         2160.94         .305295
4.61937         2164.8          .305448
4.61115         2168.65         .305515
4.60296         2172.51         .305503
4.5948          2176.37         .305626
4.58667         2180.23         .306001
4.57856         2184.09         .306192
4.57049         2187.95         .305812
4.56244         2191.81         .305629
4.55442         2195.67         .305546
4.54643         2199.53         .305644
4.53847         2203.38         .305548
4.53054         2207.24         .305373
4.52263         2211.1          .305074
4.51475         2214.96         .305048
4.5069          2218.82         .305185
4.49907         2222.68         .30545
4.49128         2226.54         .305284
4.48351         2230.4          .305122
4.47576         2234.25         .305057
4.46805         2238.11         .305241
4.46036         2241.97         .305469
4.45269         2245.83         .30571
4.44505         2249.69         .305658
4.43744         2253.55         .305215
4.42986         2257.41         .305165
4.4223          2261.27         .305543
4.41476         2265.13         .305719
4.40726         2268.98         .305528
4.39977         2272.84         .304838
4.39232         2276.7          .304273
4.38488         2280.56         .30345
4.37748         2284.42         .302353
4.3701          2288.28         .301284
4.36274         2292.14         .300011
4.35541         2296            .297973
4.3481          2299.85         .295776
4.34082         2303.71         .293152
4.33356         2307.57         .290015
4.32632         2311.43         .286732
4.31911         2315.29         .282895
4.31192         2319.15         .278913
4.30476         2323.01         .275324
4.29762         2326.87         .271361
4.29051         2330.72         .268811
4.28342         2334.58         .266506
4.27635         2338.44         .264345
4.2693          2342.3          .262798
4.26228         2346.16         .262529
4.25528         2350.02         .263871
4.24831         2353.88         .266323
4.24135         2357.74         .269948
4.23442         2361.6          .274327
4.22751         2365.45         .278099
4.22063         2369.31         .282333
4.21377         2373.17         .287544
4.20693         2377.03         .293289
4.20011         2380.89         .297781
4.19331         2384.75         .301715
4.18654         2388.61         .304982
4.17978         2392.47         .306956
4.17305         2396.32         .308464
4.16635         2400.18         .309708
4.15966         2404.04         .310444
4.15299         2407.9          .310554
4.14635         2411.76         .310263
4.13972         2415.62         .310164
4.13312         2419.48         .309867
4.12654         2423.34         .309634
4.11998         2427.2          .309248
4.11344         2431.05         .309018
4.10692         2434.91         .308902
4.10042         2438.77         .308446
4.09394         2442.63         .308371
4.08749         2446.49         .308191
4.08105         2450.35         .307986
4.07463         2454.21         .307437
4.06824         2458.07         .307058
4.06186         2461.92         .306755
4.0555          2465.78         .30661
4.04917         2469.64         .30639
4.04285         2473.5          .306721
4.03655         2477.36         .30724
4.03027         2481.22         .308096
4.02402         2485.08         .308514
4.01778         2488.94         .309148
4.01156         2492.8          .309797
4.00536         2496.65         .310729
3.99918         2500.51         .311119
3.99301         2504.37         .311572
3.98687         2508.23         .312134
3.98075         2512.09         .311942
3.97464         2515.95         .311346
3.96856         2519.81         .311236
3.96249         2523.67         .311422
3.95644         2527.52         .311547
3.95041         2531.38         .311225
3.94439         2535.24         .310933
3.9384          2539.1          .310681
3.93242         2542.96         .310221
3.92646         2546.82         .310504
3.92052         2550.68         .310712
3.9146          2554.54         .3107
3.9087          2558.4          .310441
3.90281         2562.25         .310309
3.89694         2566.11         .310125
3.89109         2569.97         .310273
3.88526         2573.83         .310539
3.87944         2577.69         .310614
3.87364         2581.55         .310365
3.86786         2585.41         .310364
3.8621          2589.27         .310069
3.85635         2593.12         .309625
3.85062         2596.98         .309007
3.84491         2600.84         .308323
3.83921         2604.7          .307631
3.83353         2608.56         .306703
3.82787         2612.42         .306026
3.82222         2616.28         .305106
3.81659         2620.14         .304005
3.81098         2624            .303831
3.80538         2627.85         .303849
3.7998          2631.71         .303642
3.79424         2635.57         .303784
3.78869         2639.43         .30391
3.78316         2643.29         .304025
3.77765         2647.15         .30418
3.77215         2651.01         .30467
3.76667         2654.87         .305725
3.7612          2658.72         .306458
3.75575         2662.58         .307341
3.75031         2666.44         .308133
3.74489         2670.3          .309187
3.73949         2674.16         .310219
3.7341          2678.02         .311095
3.72873         2681.88         .311926
3.72337         2685.74         .313032
3.71803         2689.59         .313243
3.7127          2693.45         .313349
3.70739         2697.31         .313159
3.7021          2701.17         .313342
3.69681         2705.03         .312927
3.69155         2708.89         .312859
3.6863          2712.75         .312707
3.68106         2716.61         .312179
3.67584         2720.47         .31149
3.67063         2724.32         .311241
3.66544         2728.18         .310614
3.66026         2732.04         .310394
3.6551          2735.9          .310051
3.64995         2739.76         .310319
3.64482         2743.62         .310342
3.6397          2747.48         .310164
3.6346          2751.34         .31075
3.6295          2755.19         .311449
3.62443         2759.05         .312274
3.61937         2762.91         .313246
3.61432         2766.77         .313978
3.60928         2770.63         .31462
3.60427         2774.49         .315618
3.59926         2778.35         .316304
3.59427         2782.21         .317394
3.58929         2786.07         .317749
3.58432         2789.92         .318517
3.57937         2793.78         .319331
3.57444         2797.64         .3198
3.56951         2801.5          .320408
3.5646          2805.36         .321273
3.55971         2809.22         .321434
3.55482         2813.08         .322158
3.54995         2816.94         .322646
3.5451          2820.79         .323191
3.54025         2824.65         .323143
3.53543         2828.51         .32321
3.53061         2832.37         .323884
3.5258          2836.23         .324439
3.52101         2840.09         .324937
3.51624         2843.95         .324835
3.51147         2847.81         .324413
3.50672         2851.67         .324613
3.50198         2855.52         .325217
3.49726         2859.38         .32536
3.49254         2863.24         .325867
3.48784         2867.1          .325491
3.48315         2870.96         .3249
3.47848         2874.82         .324426
3.47382         2878.68         .324881
3.46917         2882.54         .325006
3.46453         2886.39         .324968
3.4599          2890.25         .324717
3.45529         2894.11         .324734
3.45069         2897.97         .324276
3.4461          2901.83         .324291
3.44152         2905.69         .325009
3.43696         2909.55         .3253
3.43241         2913.41         .326023
3.42787         2917.27         .326476
3.42334         2921.12         .326579
3.41882         2924.98         .326846
3.41432         2928.84         .326802
3.40982         2932.7          .327687
3.40534         2936.56         .328978
3.40087         2940.42         .328907
3.39642         2944.28         .329158
3.39197         2948.14         .328321
3.38754         2951.99         .328128
3.38312         2955.85         .328069
3.3787          2959.71         .327516
3.37431         2963.57         .327225
3.36992         2967.43         .326162
3.36554         2971.29         .324911
3.36118         2975.15         .324252
3.35682         2979.01         .323681
3.35248         2982.87         .323128
3.34815         2986.72         .322825
3.34383         2990.58         .321851
3.33952         2994.44         .323697
3.33522         2998.3          .320879
