#TITLE =Black Painted, Anodized Aluminum Disk 
#MEMO =manmade material: positive side of anodice, meas. on 9/26/96, 1024 scans, 4 cm-1
#DATATYPE = DIRECTIONAL HEMISPHERICAL EMISSIVITY SPECTRUM 
#ORIGIN = MODIS GROUP OF ICESS, UCSB
#PI = ZHENGMING WAN
#EMAIL: wan@icess.ucsb.edu
#INSTITUTE FOR COMPUTATIONAL EARTH SCIENCE SYSTEM
#OPERATOR = YULIN ZHANG
#UNIVERSITY OF CALIFORNIA, SANTA BARBARA
#DATE = 0/0/0
#TIME = 0:0
#SPECTROMETER = TIR SPECTROMETER MODEL MIDAC M2510-C
#XUNITS = 1/CM
#YUNITS = ABSOLUTE EMISSIVITY
#FIRSTX = 865.869
#LASTX = 2998.3
#NPOINTS = 600
#DELTAX = 3.85882
#CLASS = FTIR
#FILE NAME:W_ANODIC
#XYDATA=
#X(Micrometer)  #X(cm-1)        #Yvalue
8.30598         1203.95         .985532
8.27945         1207.81         .98381
8.25308         1211.67         .983083
8.22688         1215.53         .983569
8.20084         1219.39         .982798
8.17497         1223.24         .982031
8.14927         1227.1          .981388
8.12372         1230.96         .981563
8.09833         1234.82         .980948
8.07311         1238.68         .980528
8.04803         1242.54         .978409
8.02312         1246.4          .979292
7.99835         1250.26         .980097
7.97374         1254.11         .98083
7.94929         1257.97         .979823
7.92498         1261.83         .979548
7.90081         1265.69         .979892
7.8768          1269.55         .979091
7.85293         1273.41         .978743
7.82921         1277.27         .979943
7.80562         1281.13         .977838
7.78218         1284.99         .980151
7.75888         1288.84         .980646
7.73572         1292.7          .979063
7.7127          1296.56         .976146
7.68981         1300.42         .977948
7.66706         1304.28         .974655
7.64445         1308.14         .973279
7.62196         1312            .971313
7.59961         1315.86         .969024
7.57739         1319.71         .967721
7.5553          1323.57         .965641
7.53333         1327.43         .962087
7.5115          1331.29         .959799
7.48979         1335.15         .954539
7.4682          1339.01         .947984
7.44674         1342.87         .939918
7.42541         1346.73         .933072
7.40419         1350.59         .923992
7.3831          1354.44         .915098
7.36212         1358.3          .906966
7.34127         1362.16         .897415
7.32053         1366.02         .886572
7.29991         1369.88         .877771
7.2794          1373.74         .872477
7.25901         1377.6          .864462
7.23873         1381.46         .859674
7.21857         1385.31         .859136
7.19852         1389.17         .853523
7.17858         1393.03         .854006
7.15875         1396.89         .856598
7.13903         1400.75         .858228
7.11941         1404.61         .855029
7.09991         1408.47         .856929
7.08051         1412.33         .858572
7.06122         1416.19         .860503
7.04203         1420.04         .855411
7.02295         1423.9          .853401
7.00396         1427.76         .846944
6.98509         1431.62         .84597
6.96631         1435.48         .846105
6.94763         1439.34         .838441
6.92906         1443.2          .829474
6.91058         1447.06         .820567
6.8922          1450.91         .817594
6.87392         1454.77         .819478
6.85573         1458.63         .815922
6.83764         1462.49         .804414
6.81965         1466.35         .796227
6.80175         1470.21         .787106
6.78394         1474.07         .784885
6.76623         1477.93         .77804
6.74861         1481.79         .77481
6.73108         1485.64         .773144
6.71364         1489.5          .771444
6.6963          1493.36         .773215
6.67904         1497.22         .775999
6.66187         1501.08         .781533
6.64479         1504.94         .781652
6.62779         1508.8          .782171
6.61088         1512.66         .785267
6.59406         1516.51         .786684
6.57733         1520.37         .791411
6.56068         1524.23         .787472
6.54411         1528.09         .79109
6.52762         1531.95         .793534
6.51122         1535.81         .799628
6.4949          1539.67         .809723
6.47867         1543.53         .811939
6.46251         1547.38         .818714
6.44644         1551.24         .829053
6.43044         1555.1          .835694
6.41452         1558.96         .833202
6.39868         1562.82         .840527
6.38292         1566.68         .841804
6.36724         1570.54         .842665
6.35163         1574.4          .849632
6.3361          1578.26         .850288
6.32065         1582.11         .852575
6.30527         1585.97         .851995
6.28997         1589.83         .852285
6.27474         1593.69         .849492
6.25958         1597.55         .847892
6.2445          1601.41         .846552
6.22949         1605.27         .845729
6.21455         1609.13         .844389
6.19968         1612.98         .842267
6.18489         1616.84         .835871
6.17016         1620.7          .833217
6.1555          1624.56         .825355
6.14092         1628.42         .823888
6.1264          1632.28         .820631
6.11195         1636.14         .808152
6.09757         1640            .812023
6.08326         1643.86         .809081
6.06901         1647.71         .797439
6.05483         1651.57         .791885
6.04072         1655.43         .787709
6.02667         1659.29         .785421
6.01268         1663.15         .783446
5.99877         1667.01         .777405
5.98491         1670.87         .765741
5.97112         1674.73         .760631
5.9574          1678.58         .753973
5.94373         1682.44         .745753
5.93013         1686.3          .738271
5.91659         1690.16         .73123
5.90311         1694.02         .724819
5.8897          1697.88         .716573
5.87634         1701.74         .707167
5.86305         1705.6          .70182
5.84981         1709.46         .695939
5.83664         1713.31         .697951
5.82352         1717.17         .69476
5.81046         1721.03         .688191
5.79746         1724.89         .683239
5.78452         1728.75         .683354
5.77164         1732.61         .68325
5.75882         1736.47         .678563
5.74605         1740.33         .673883
5.73333         1744.18         .661439
5.72068         1748.04         .660688
5.70808         1751.9          .648704
5.69553         1755.76         .64144
5.68304         1759.62         .633958
5.67061         1763.48         .626875
5.65822         1767.34         .627539
5.6459          1771.2          .620591
5.63362         1775.06         .61028
5.6214          1778.91         .606023
5.60924         1782.77         .601385
5.59712         1786.63         .599026
5.58506         1790.49         .598577
5.57305         1794.35         .593811
5.56109         1798.21         .5929
5.54918         1802.07         .590487
5.53732         1805.93         .583424
5.52552         1809.78         .582742
5.51376         1813.64         .578385
5.50205         1817.5          .578682
5.4904          1821.36         .583077
5.47879         1825.22         .580037
5.46723         1829.08         .583678
5.45572         1832.94         .57873
5.44426         1836.8          .583402
5.43284         1840.66         .585987
5.42148         1844.51         .595341
5.41016         1848.37         .595992
5.39889         1852.23         .599722
5.38766         1856.09         .603594
5.37649         1859.95         .60613
5.36536         1863.81         .610625
5.35427         1867.67         .615151
5.34323         1871.53         .614525
5.33224         1875.38         .616784
5.32129         1879.24         .619345
5.31038         1883.1          .620931
5.29952         1886.96         .620386
5.28871         1890.82         .621122
5.27794         1894.68         .625424
5.26721         1898.54         .62663
5.25652         1902.4          .623074
5.24588         1906.25         .625477
5.23529         1910.11         .621204
5.22473         1913.97         .620439
5.21422         1917.83         .622036
5.20375         1921.69         .61829
5.19332         1925.55         .613123
5.18293         1929.41         .61335
5.17259         1933.27         .611632
5.16228         1937.13         .608746
5.15202         1940.98         .610266
5.1418          1944.84         .607455
5.13162         1948.7          .602103
5.12148         1952.56         .600798
5.11137         1956.42         .604095
5.10131         1960.28         .603214
5.09129         1964.14         .60322
5.08131         1968            .601814
5.07136         1971.85         .602069
5.06146         1975.71         .603239
5.05159         1979.57         .60335
5.04176         1983.43         .606237
5.03197         1987.29         .607324
5.02222         1991.15         .608446
5.01251         1995.01         .608331
5.00283         1998.87         .6083
4.99319         2002.73         .611781
4.98359         2006.58         .613662
4.97402         2010.44         .613523
4.9645          2014.3          .6202
4.955           2018.16         .622436
4.94555         2022.02         .626704
4.93613         2025.88         .630635
4.92674         2029.74         .627971
4.91739         2033.6          .631739
4.90808         2037.45         .634273
4.8988          2041.31         .637244
4.88956         2045.17         .639371
4.88035         2049.03         .640723
4.87118         2052.89         .644147
4.86204         2056.75         .646731
4.85293         2060.61         .647057
4.84386         2064.47         .644378
4.83483         2068.33         .647233
4.82582         2072.18         .645358
4.81685         2076.04         .649064
4.80792         2079.9          .649846
4.79901         2083.76         .649207
4.79014         2087.62         .650108
4.7813          2091.48         .644806
4.7725          2095.34         .644894
4.76373         2099.2          .644405
4.75498         2103.05         .6409
4.74628         2106.91         .643677
4.7376          2110.77         .641494
4.72895         2114.63         .641616
4.72034         2118.49         .635087
4.71176         2122.35         .634239
4.70321         2126.21         .63329
4.69469         2130.07         .630338
4.6862          2133.93         .631494
4.67774         2137.78         .626399
4.66931         2141.64         .628543
4.66091         2145.5          .630455
4.65254         2149.36         .627523
4.64421         2153.22         .625086
4.6359          2157.08         .625987
4.62762         2160.94         .631496
4.61937         2164.8          .631305
4.61115         2168.65         .628878
4.60296         2172.51         .62852
4.5948          2176.37         .632764
4.58667         2180.23         .635882
4.57856         2184.09         .635795
4.57049         2187.95         .635998
4.56244         2191.81         .635819
4.55442         2195.67         .636105
4.54643         2199.53         .639266
4.53847         2203.38         .640091
4.53054         2207.24         .64045
4.52263         2211.1          .640276
4.51475         2214.96         .640637
4.5069          2218.82         .639539
4.49907         2222.68         .640135
4.49128         2226.54         .643222
4.48351         2230.4          .64074
4.47576         2234.25         .63681
4.46805         2238.11         .637282
4.46036         2241.97         .64121
4.45269         2245.83         .640801
4.44505         2249.69         .639361
4.43744         2253.55         .63705
4.42986         2257.41         .637743
4.4223          2261.27         .635979
4.41476         2265.13         .633891
4.40726         2268.98         .639114
4.39977         2272.84         .636957
4.39232         2276.7          .631605
4.38488         2280.56         .630344
4.37748         2284.42         .62843
4.3701          2288.28         .628798
4.36274         2292.14         .625287
4.35541         2296            .625613
4.3481          2299.85         .620441
4.34082         2303.71         .611171
4.33356         2307.57         .604467
4.32632         2311.43         .602581
4.31911         2315.29         .597539
4.31192         2319.15         .594035
4.30476         2323.01         .589542
4.29762         2326.87         .580445
4.29051         2330.72         .585847
4.28342         2334.58         .583561
4.27635         2338.44         .57444
4.2693          2342.3          .581303
4.26228         2346.16         .581524
4.25528         2350.02         .588229
4.24831         2353.88         .606079
4.24135         2357.74         .607485
4.23442         2361.6          .603506
4.22751         2365.45         .61022
4.22063         2369.31         .615612
4.21377         2373.17         .616701
4.20693         2377.03         .627327
4.20011         2380.89         .633248
4.19331         2384.75         .637653
4.18654         2388.61         .644512
4.17978         2392.47         .643319
4.17305         2396.32         .648087
4.16635         2400.18         .650126
4.15966         2404.04         .65463
4.15299         2407.9          .654828
4.14635         2411.76         .659547
4.13972         2415.62         .656787
4.13312         2419.48         .659156
4.12654         2423.34         .661661
4.11998         2427.2          .663935
4.11344         2431.05         .663249
4.10692         2434.91         .659437
4.10042         2438.77         .659629
4.09394         2442.63         .661022
4.08749         2446.49         .659434
4.08105         2450.35         .657503
4.07463         2454.21         .658392
4.06824         2458.07         .658124
4.06186         2461.92         .658264
4.0555          2465.78         .652243
4.04917         2469.64         .655045
4.04285         2473.5          .651964
4.03655         2477.36         .651739
4.03027         2481.22         .652379
4.02402         2485.08         .649961
4.01778         2488.94         .647146
4.01156         2492.8          .644692
4.00536         2496.65         .645865
3.99918         2500.51         .645217
3.99301         2504.37         .648079
3.98687         2508.23         .646809
3.98075         2512.09         .645133
3.97464         2515.95         .648179
3.96856         2519.81         .647074
3.96249         2523.67         .646626
3.95644         2527.52         .651078
3.95041         2531.38         .655199
3.94439         2535.24         .65257
3.9384          2539.1          .653124
3.93242         2542.96         .654817
3.92646         2546.82         .65851
3.92052         2550.68         .662025
3.9146          2554.54         .662909
3.9087          2558.4          .663463
3.90281         2562.25         .663552
3.89694         2566.11         .664591
3.89109         2569.97         .667032
3.88526         2573.83         .669712
3.87944         2577.69         .671997
3.87364         2581.55         .671712
3.86786         2585.41         .672631
3.8621          2589.27         .67028
3.85635         2593.12         .672918
3.85062         2596.98         .671222
3.84491         2600.84         .668896
3.83921         2604.7          .671227
3.83353         2608.56         .6703
3.82787         2612.42         .667787
3.82222         2616.28         .672009
3.81659         2620.14         .671892
3.81098         2624            .673909
3.80538         2627.85         .671443
3.7998          2631.71         .675785
3.79424         2635.57         .675666
3.78869         2639.43         .670525
3.78316         2643.29         .672645
3.77765         2647.15         .675023
3.77215         2651.01         .677498
3.76667         2654.87         .679824
3.7612          2658.72         .681499
3.75575         2662.58         .682136
3.75031         2666.44         .687672
3.74489         2670.3          .688187
3.73949         2674.16         .689345
3.7341          2678.02         .689151
3.72873         2681.88         .694469
3.72337         2685.74         .698171
3.71803         2689.59         .701007
3.7127          2693.45         .705742
3.70739         2697.31         .709583
3.7021          2701.17         .711974
3.69681         2705.03         .71641
3.69155         2708.89         .717671
3.6863          2712.75         .725308
3.68106         2716.61         .724995
3.67584         2720.47         .730235
3.67063         2724.32         .731854
3.66544         2728.18         .732951
3.66026         2732.04         .739683
3.6551          2735.9          .739509
3.64995         2739.76         .743754
3.64482         2743.62         .743193
3.6397          2747.48         .744915
3.6346          2751.34         .751418
3.6295          2755.19         .753046
3.62443         2759.05         .754873
3.61937         2762.91         .759823
3.61432         2766.77         .761647
3.60928         2770.63         .763161
3.60427         2774.49         .768707
3.59926         2778.35         .76682
3.59427         2782.21         .774784
3.58929         2786.07         .778029
3.58432         2789.92         .776386
3.57937         2793.78         .780559
3.57444         2797.64         .776611
3.56951         2801.5          .785285
3.5646          2805.36         .784801
3.55971         2809.22         .785035
3.55482         2813.08         .790065
3.54995         2816.94         .790731
3.5451          2820.79         .789149
3.54025         2824.65         .796877
3.53543         2828.51         .797588
3.53061         2832.37         .802619
3.5258          2836.23         .805363
3.52101         2840.09         .807072
3.51624         2843.95         .812167
3.51147         2847.81         .817726
3.50672         2851.67         .819463
3.50198         2855.52         .825586
3.49726         2859.38         .829334
3.49254         2863.24         .83083
3.48784         2867.1          .833742
3.48315         2870.96         .841211
3.47848         2874.82         .849853
3.47382         2878.68         .84184
3.46917         2882.54         .85082
3.46453         2886.39         .855664
3.4599          2890.25         .858548
3.45529         2894.11         .857951
3.45069         2897.97         .861359
3.4461          2901.83         .860265
3.44152         2905.69         .864371
3.43696         2909.55         .871643
3.43241         2913.41         .874558
3.42787         2917.27         .879712
3.42334         2921.12         .881133
3.41882         2924.98         .882881
3.41432         2928.84         .884485
3.40982         2932.7          .887132
3.40534         2936.56         .891859
3.40087         2940.42         .890205
3.39642         2944.28         .892315
3.39197         2948.14         .886651
3.38754         2951.99         .890188
3.38312         2955.85         .892865
3.3787          2959.71         .890381
3.37431         2963.57         .893353
3.36992         2967.43         .897756
3.36554         2971.29         .895745
3.36118         2975.15         .897184
3.35682         2979.01         .895559
3.35248         2982.87         .898139
3.34815         2986.72         .906245
3.34383         2990.58         .907866
3.33952         2994.44         .909042
3.33522         2998.3          .910215
