#TITLE =Sample 3 - Aluminum Color Paint on Sandpaper
#MEMO =emissivity of painted aluminium on sand paper
#DATATYPE = DIRECTIONAL HEMISPHERICAL EMISSIVITY SPECTRUM 
#ORIGIN = MODIS GROUP OF ICESS, UCSB
#PI = ZHENGMING WAN
#EMAIL: wan@icess.ucsb.edu
#INSTITUTE FOR COMPUTATIONAL EARTH SCIENCE SYSTEM
#OPERATOR = YULIN ZHANG
#UNIVERSITY OF CALIFORNIA, SANTA BARBARA
#DATE = 0/0/0
#TIME = 0:0
#SPECTROMETER = TIR SPECTROMETER MODEL MIDAC M2510-C
#XUNITS = 1/CM
#YUNITS = ABSOLUTE EMISSIVITY
#FIRSTX = 686.869
#LASTX = 2998.3
#NPOINTS = 600
#DELTAX = 3.85882
#CLASS = FTIR
#FILE NAME:NEW02
#XYDATA=
#X(Micrometer)  #X(cm-1)        #Yvalue
7.92498         1261.83         .346456
7.90081         1265.69         .347097
7.8768          1269.55         .346942
7.85293         1273.41         .347031
7.82921         1277.27         .348119
7.80562         1281.13         .347408
7.78218         1284.99         .348258
7.75888         1288.84         .348528
7.73572         1292.7          .348635
7.7127          1296.56         .349696
7.68981         1300.42         .347782
7.66706         1304.28         .34714
7.64445         1308.14         .346264
7.62196         1312            .342334
7.59961         1315.86         .340089
7.57739         1319.71         .340703
7.5553          1323.57         .339598
7.53333         1327.43         .335921
7.5115          1331.29         .334897
7.48979         1335.15         .330655
7.4682          1339.01         .326767
7.44674         1342.87         .332098
7.42541         1346.73         .33247
7.40419         1350.59         .333097
7.3831          1354.44         .329819
7.36212         1358.3          .328646
7.34127         1362.16         .327431
7.32053         1366.02         .330915
7.29991         1369.88         .3285
7.2794          1373.74         .328496
7.25901         1377.6          .333748
7.23873         1381.46         .333669
7.21857         1385.31         .32749
7.19852         1389.17         .329382
7.17858         1393.03         .321643
7.15875         1396.89         .322368
7.13903         1400.75         .327032
7.11941         1404.61         .326469
7.09991         1408.47         .327991
7.08051         1412.33         .328324
7.06122         1416.19         .322334
7.04203         1420.04         .323563
7.02295         1423.9          .327873
7.00396         1427.76         .331636
6.98509         1431.62         .33022
6.96631         1435.48         .331045
6.94763         1439.34         .338784
6.92906         1443.2          .336814
6.91058         1447.06         .333487
6.8922          1450.91         .334056
6.87392         1454.77         .32253
6.85573         1458.63         .326727
6.83764         1462.49         .330135
6.81965         1466.35         .330338
6.80175         1470.21         .31843
6.78394         1474.07         .315576
6.76623         1477.93         .320919
6.74861         1481.79         .319559
6.73108         1485.64         .309688
6.71364         1489.5          .30064
6.6963          1493.36         .304204
6.67904         1497.22         .293243
6.66187         1501.08         .294157
6.64479         1504.94         .27513
6.62779         1508.8          .278215
6.61088         1512.66         .285421
6.59406         1516.51         .266596
6.57733         1520.37         .261108
6.56068         1524.23         .25973
6.54411         1528.09         .272714
6.52762         1531.95         .269182
6.51122         1535.81         .266542
6.4949          1539.67         .24983
6.47867         1543.53         .261944
6.46251         1547.38         .278167
6.44644         1551.24         .279523
6.43044         1555.1          .270828
6.41452         1558.96         .28479
6.39868         1562.82         .292243
6.38292         1566.68         .300346
6.36724         1570.54         .3058
6.35163         1574.4          .310908
6.3361          1578.26         .317154
6.32065         1582.11         .32652
6.30527         1585.97         .327712
6.28997         1589.83         .326822
6.27474         1593.69         .327452
6.25958         1597.55         .331445
6.2445          1601.41         .329883
6.22949         1605.27         .330852
6.21455         1609.13         .327069
6.19968         1612.98         .318459
6.18489         1616.84         .31071
6.17016         1620.7          .313415
6.1555          1624.56         .309617
6.14092         1628.42         .31001
6.1264          1632.28         .302918
6.11195         1636.14         .298472
6.09757         1640            .305558
6.08326         1643.86         .297267
6.06901         1647.71         .290968
6.05483         1651.57         .291408
6.04072         1655.43         .293985
6.02667         1659.29         .301208
6.01268         1663.15         .298237
5.99877         1667.01         .297007
5.98491         1670.87         .286825
5.97112         1674.73         .290217
5.9574          1678.58         .291442
5.94373         1682.44         .283642
5.93013         1686.3          .286309
5.91659         1690.16         .293701
5.90311         1694.02         .287325
5.8897          1697.88         .285438
5.87634         1701.74         .296201
5.86305         1705.6          .306198
5.84981         1709.46         .317173
5.83664         1713.31         .318206
5.82352         1717.17         .322209
5.81046         1721.03         .339112
5.79746         1724.89         .345043
5.78452         1728.75         .338642
5.77164         1732.61         .330734
5.75882         1736.47         .332012
5.74605         1740.33         .327783
5.73333         1744.18         .320668
5.72068         1748.04         .315178
5.70808         1751.9          .311799
5.69553         1755.76         .311761
5.68304         1759.62         .305369
5.67061         1763.48         .303492
5.65822         1767.34         .300343
5.6459          1771.2          .293659
5.63362         1775.06         .298382
5.6214          1778.91         .299562
5.60924         1782.77         .300425
5.59712         1786.63         .298613
5.58506         1790.49         .294373
5.57305         1794.35         .296299
5.56109         1798.21         .299154
5.54918         1802.07         .300278
5.53732         1805.93         .299431
5.52552         1809.78         .294561
5.51376         1813.64         .296668
5.50205         1817.5          .294318
5.4904          1821.36         .292956
5.47879         1825.22         .28607
5.46723         1829.08         .290928
5.45572         1832.94         .295512
5.44426         1836.8          .299684
5.43284         1840.66         .297651
5.42148         1844.51         .299706
5.41016         1848.37         .30671
5.39889         1852.23         .31041
5.38766         1856.09         .311623
5.37649         1859.95         .313143
5.36536         1863.81         .312832
5.35427         1867.67         .309422
5.34323         1871.53         .314641
5.33224         1875.38         .317842
5.32129         1879.24         .318316
5.31038         1883.1          .316646
5.29952         1886.96         .315348
5.28871         1890.82         .31607
5.27794         1894.68         .316338
5.26721         1898.54         .316105
5.25652         1902.4          .314626
5.24588         1906.25         .313973
5.23529         1910.11         .313228
5.22473         1913.97         .314273
5.21422         1917.83         .311026
5.20375         1921.69         .313766
5.19332         1925.55         .315313
5.18293         1929.41         .314774
5.17259         1933.27         .313289
5.16228         1937.13         .314591
5.15202         1940.98         .311401
5.1418          1944.84         .311772
5.13162         1948.7          .315093
5.12148         1952.56         .312939
5.11137         1956.42         .313848
5.10131         1960.28         .313815
5.09129         1964.14         .312976
5.08131         1968            .313169
5.07136         1971.85         .315482
5.06146         1975.71         .314184
5.05159         1979.57         .316512
5.04176         1983.43         .31586
5.03197         1987.29         .314194
5.02222         1991.15         .313976
5.01251         1995.01         .315142
5.00283         1998.87         .315191
4.99319         2002.73         .313921
4.98359         2006.58         .313397
4.97402         2010.44         .312856
4.9645          2014.3          .312579
4.955           2018.16         .314518
4.94555         2022.02         .311585
4.93613         2025.88         .31226
4.92674         2029.74         .313343
4.91739         2033.6          .311257
4.90808         2037.45         .311883
4.8988          2041.31         .309759
4.88956         2045.17         .312967
4.88035         2049.03         .311479
4.87118         2052.89         .309495
4.86204         2056.75         .310514
4.85293         2060.61         .31018
4.84386         2064.47         .310735
4.83483         2068.33         .309254
4.82582         2072.18         .30974
4.81685         2076.04         .30918
4.80792         2079.9          .309273
4.79901         2083.76         .308978
4.79014         2087.62         .311389
4.7813          2091.48         .311406
4.7725          2095.34         .309327
4.76373         2099.2          .312012
4.75498         2103.05         .312992
4.74628         2106.91         .313295
4.7376          2110.77         .312777
4.72895         2114.63         .31359
4.72034         2118.49         .31337
4.71176         2122.35         .313275
4.70321         2126.21         .313506
4.69469         2130.07         .313829
4.6862          2133.93         .312196
4.67774         2137.78         .313981
4.66931         2141.64         .312626
4.66091         2145.5          .311103
4.65254         2149.36         .309807
4.64421         2153.22         .313862
4.6359          2157.08         .310583
4.62762         2160.94         .309302
4.61937         2164.8          .30915
4.61115         2168.65         .308477
4.60296         2172.51         .307805
4.5948          2176.37         .308515
4.58667         2180.23         .309111
4.57856         2184.09         .311756
4.57049         2187.95         .307987
4.56244         2191.81         .30984
4.55442         2195.67         .309555
4.54643         2199.53         .310077
4.53847         2203.38         .310497
4.53054         2207.24         .311491
4.52263         2211.1          .309781
4.51475         2214.96         .312156
4.5069          2218.82         .31221
4.49907         2222.68         .312263
4.49128         2226.54         .313161
4.48351         2230.4          .31215
4.47576         2234.25         .310965
4.46805         2238.11         .310776
4.46036         2241.97         .311698
4.45269         2245.83         .312874
4.44505         2249.69         .315306
4.43744         2253.55         .312812
4.42986         2257.41         .309005
4.4223          2261.27         .309817
4.41476         2265.13         .30985
4.40726         2268.98         .309359
4.39977         2272.84         .309407
4.39232         2276.7          .310147
4.38488         2280.56         .309314
4.37748         2284.42         .30748
4.3701          2288.28         .302828
4.36274         2292.14         .303426
4.35541         2296            .300724
4.3481          2299.85         .295542
4.34082         2303.71         .293713
4.33356         2307.57         .28514
4.32632         2311.43         .281381
4.31911         2315.29         .273885
4.31192         2319.15         .264687
4.30476         2323.01         .257419
4.29762         2326.87         .243719
4.29051         2330.72         .236662
4.28342         2334.58         .228764
4.27635         2338.44         .227179
4.2693          2342.3          .227522
4.26228         2346.16         .22604
4.25528         2350.02         .228641
4.24831         2353.88         .229424
4.24135         2357.74         .230917
4.23442         2361.6          .24044
4.22751         2365.45         .254896
4.22063         2369.31         .266443
4.21377         2373.17         .280862
4.20693         2377.03         .290906
4.20011         2380.89         .298984
4.19331         2384.75         .305303
4.18654         2388.61         .308798
4.17978         2392.47         .313492
4.17305         2396.32         .316309
4.16635         2400.18         .318183
4.15966         2404.04         .317973
4.15299         2407.9          .320197
4.14635         2411.76         .321249
4.13972         2415.62         .322388
4.13312         2419.48         .320813
4.12654         2423.34         .318424
4.11998         2427.2          .318604
4.11344         2431.05         .318736
4.10692         2434.91         .317318
4.10042         2438.77         .315144
4.09394         2442.63         .314415
4.08749         2446.49         .31314
4.08105         2450.35         .313329
4.07463         2454.21         .312805
4.06824         2458.07         .313629
4.06186         2461.92         .310959
4.0555          2465.78         .309786
4.04917         2469.64         .311718
4.04285         2473.5          .311771
4.03655         2477.36         .31197
4.03027         2481.22         .312241
4.02402         2485.08         .313641
4.01778         2488.94         .313801
4.01156         2492.8          .313315
4.00536         2496.65         .314434
3.99918         2500.51         .314286
3.99301         2504.37         .317167
3.98687         2508.23         .316963
3.98075         2512.09         .314794
3.97464         2515.95         .311832
3.96856         2519.81         .314265
3.96249         2523.67         .31338
3.95644         2527.52         .313915
3.95041         2531.38         .314033
3.94439         2535.24         .315914
3.9384          2539.1          .315317
3.93242         2542.96         .312185
3.92646         2546.82         .312527
3.92052         2550.68         .314717
3.9146          2554.54         .315136
3.9087          2558.4          .315074
3.90281         2562.25         .316242
3.89694         2566.11         .314909
3.89109         2569.97         .316325
3.88526         2573.83         .316717
3.87944         2577.69         .315511
3.87364         2581.55         .315559
3.86786         2585.41         .315947
3.8621          2589.27         .31718
3.85635         2593.12         .316755
3.85062         2596.98         .312772
3.84491         2600.84         .312413
3.83921         2604.7          .312926
3.83353         2608.56         .315102
3.82787         2612.42         .313106
3.82222         2616.28         .307924
3.81659         2620.14         .311704
3.81098         2624            .313314
3.80538         2627.85         .311394
3.7998          2631.71         .30957
3.79424         2635.57         .309821
3.78869         2639.43         .30746
3.78316         2643.29         .312612
3.77765         2647.15         .309972
3.77215         2651.01         .310017
3.76667         2654.87         .310771
3.7612          2658.72         .313345
3.75575         2662.58         .314055
3.75031         2666.44         .317
3.74489         2670.3          .315968
3.73949         2674.16         .312877
3.7341          2678.02         .313974
3.72873         2681.88         .315381
3.72337         2685.74         .315412
3.71803         2689.59         .318401
3.7127          2693.45         .315816
3.70739         2697.31         .313666
3.7021          2701.17         .316884
3.69681         2705.03         .317132
3.69155         2708.89         .319123
3.6863          2712.75         .315311
3.68106         2716.61         .31959
3.67584         2720.47         .317821
3.67063         2724.32         .317214
3.66544         2728.18         .315047
3.66026         2732.04         .316675
3.6551          2735.9          .317225
3.64995         2739.76         .315843
3.64482         2743.62         .320101
3.6397          2747.48         .31515
3.6346          2751.34         .314981
3.6295          2755.19         .320025
3.62443         2759.05         .317534
3.61937         2762.91         .32018
3.61432         2766.77         .321521
3.60928         2770.63         .322098
3.60427         2774.49         .320871
3.59926         2778.35         .322455
3.59427         2782.21         .324426
3.58929         2786.07         .325461
3.58432         2789.92         .32748
3.57937         2793.78         .328492
3.57444         2797.64         .328564
3.56951         2801.5          .326263
3.5646          2805.36         .330055
3.55971         2809.22         .332333
3.55482         2813.08         .334433
3.54995         2816.94         .33291
3.5451          2820.79         .334677
3.54025         2824.65         .337981
3.53543         2828.51         .340658
3.53061         2832.37         .343301
3.5258          2836.23         .34463
3.52101         2840.09         .352828
3.51624         2843.95         .360703
3.51147         2847.81         .361607
3.50672         2851.67         .363652
3.50198         2855.52         .365965
3.49726         2859.38         .363299
3.49254         2863.24         .356933
3.48784         2867.1          .35705
3.48315         2870.96         .35662
3.47848         2874.82         .350113
3.47382         2878.68         .352613
3.46917         2882.54         .352521
3.46453         2886.39         .353162
3.4599          2890.25         .358606
3.45529         2894.11         .357127
3.45069         2897.97         .358437
3.4461          2901.83         .366126
3.44152         2905.69         .372156
3.43696         2909.55         .379538
3.43241         2913.41         .383564
3.42787         2917.27         .384401
3.42334         2921.12         .391801
3.41882         2924.98         .389559
3.41432         2928.84         .388359
3.40982         2932.7          .386608
3.40534         2936.56         .38037
3.40087         2940.42         .375141
3.39642         2944.28         .369318
3.39197         2948.14         .36752
3.38754         2951.99         .366392
3.38312         2955.85         .356369
3.3787          2959.71         .360679
3.37431         2963.57         .35626
3.36992         2967.43         .351174
3.36554         2971.29         .344912
3.36118         2975.15         .345611
3.35682         2979.01         .33953
3.35248         2982.87         .348339
3.34815         2986.72         .343304
3.34383         2990.58         .344514
3.33952         2994.44         .342693
3.33522         2998.3          .342129
